"10307る 1536 ㎝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/07/01","1,442,053","76,250,967","53.30","53.60","52.60","52.90","-0.10","857",
"103/07/02","3,570,187","187,838,548","53.10","53.70","51.60","51.70","-1.20","1,986",
"103/07/03","1,647,973","85,398,080","51.70","52.20","51.60","51.90","+0.20","890",
"103/07/04","1,892,843","98,095,405","52.00","52.40","51.50","51.50","-0.40","1,041",
"103/07/07","1,362,964","70,302,638","51.50","52.20","51.10","51.60","+0.10","755",
"103/07/08","2,504,701","128,570,274","52.00","52.30","50.50","50.70","-0.90","1,439",
"103/07/09","4,336,914","213,908,901","50.00","50.00","49.00","49.15","-1.55","2,501",
"103/07/10","2,492,039","124,126,479","50.20","50.50","49.40","49.40","+0.25","1,391",
"103/07/11","2,607,905","126,735,818","49.25","49.30","48.10","48.20","-1.20","1,411",
"103/07/14","6,308,480","322,002,757","49.60","51.50","49.20","51.50","+3.30","2,595",
"103/07/15","3,760,548","194,486,608","51.80","52.30","51.00","51.50"," 0.00","1,965",
"103/07/16","2,938,260","149,805,327","51.00","51.70","50.50","50.60","-0.90","1,999",
"103/07/17","1,446,470","73,255,712","50.60","51.00","50.10","50.70","+0.10","848",
"103/07/18","5,844,002","304,066,804","50.50","52.80","50.10","52.00","+1.30","3,069",
"103/07/21","1,943,343","100,890,836","52.00","52.50","51.40","51.80","-0.20","1,223",
"103/07/22","2,507,167","129,997,359","51.40","52.40","51.30","51.90","+0.10","1,307",
"103/07/24","5,670,126","300,363,985","52.90","53.30","52.20","53.20","+1.30","3,068",
"103/07/25","6,857,712","359,630,636","53.80","54.20","51.00","52.10","-1.10","3,037",
"103/07/28","1,427,499","74,117,727","52.80","52.80","51.50","51.60","-0.50","1,132",
"103/07/29","4,254,055","215,013,720","52.00","52.30","49.60","49.85","-1.75","2,279",
"103/07/30","1,796,729","90,687,326","49.85","51.20","49.85","50.60","+0.75","1,103",
"103/07/31","2,905,691","146,287,213","50.90","51.00","49.50","50.90","+0.30","1,329",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

