"9308る 1102 ㄈ猟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 93/08/02","2,076,130","36,374,728","17.60","17.70","17.40","17.50","-0.30","463",
" 93/08/03","5,662,000","100,643,100","17.60","18.00","17.50","17.80","+0.30","689",
" 93/08/04","11,501,000","201,668,800","18.20","18.20","17.20","17.50","-0.30","1,136",
" 93/08/05","5,584,000","89,413,500","16.10","16.30","15.70","16.20","X0.00","935",
" 93/08/06","7,857,960","124,141,497","15.80","16.00","15.70","15.70","-0.50","820",
" 93/08/09","4,723,482","72,460,244","15.20","15.50","15.20","15.50","-0.20","619",
" 93/08/10","4,100,482","63,768,868","15.40","15.70","15.30","15.70","+0.20","679",
" 93/08/11","5,382,898","85,395,225","15.80","16.00","15.70","15.90","+0.20","775",
" 93/08/12","1,894,994","29,917,023","15.90","15.90","15.70","15.80","-0.10","245",
" 93/08/13","4,870,120","77,728,221","15.70","16.10","15.60","16.00","+0.20","581",
" 93/08/16","4,750,483","76,857,326","16.10","16.40","15.80","16.30","+0.30","656",
" 93/08/17","3,755,073","61,059,792","16.40","16.40","16.10","16.20","-0.10","437",
" 93/08/18","3,549,866","57,725,159","16.20","16.50","15.90","16.40","+0.20","535",
" 93/08/19","7,486,492","124,581,440","16.70","16.80","16.40","16.80","+0.40","817",
" 93/08/20","6,140,121","103,291,730","16.80","17.00","16.60","16.80"," 0.00","790",
" 93/08/23","9,171,673","157,180,279","17.00","17.30","16.90","17.20","+0.40","1,148",
" 93/08/26","17,370,869","310,755,567","17.80","18.10","17.60","17.90","+0.70","1,945",
" 93/08/27","9,222,467","167,827,242","18.00","18.40","17.70","18.30","+0.40","1,528",
" 93/08/30","17,172,653","323,067,180","18.50","19.00","18.50","18.90","+0.60","1,663",
" 93/08/31","41,027,190","815,571,567","19.00","20.20","18.90","19.70","+0.80","3,659",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

