"10502る 2485 划             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","3,620,977","203,627,926","56.50","57.00","55.50","55.50","-0.90","1,787",
"105/02/02","7,974,608","427,596,682","55.50","55.60","52.20","53.10","-2.40","4,446",
"105/02/03","6,496,706","348,130,698","52.10","54.60","51.80","54.40","+1.30","3,680",
"105/02/15","5,293,435","284,536,090","53.80","54.90","52.80","54.00","-0.40","2,398",
"105/02/16","4,738,749","253,239,197","54.30","54.50","52.80","52.90","-1.10","2,235",
"105/02/17","2,898,425","155,226,407","53.20","54.30","53.00","53.20","+0.30","1,723",
"105/02/18","16,503,037","940,382,757","54.00","58.50","53.80","58.50","+5.30","7,538",
"105/02/19","8,223,676","478,865,208","58.80","59.50","57.40","58.00","-0.50","4,100",
"105/02/22","19,124,844","1,149,023,094","58.50","62.40","57.40","61.50","+3.50","9,635",
"105/02/23","18,514,986","1,172,474,204","62.20","64.30","61.70","64.00","+2.50","9,310",
"105/02/24","7,807,051","497,716,572","63.70","64.40","62.90","64.40","+0.40","3,976",
"105/02/25","7,161,868","461,220,265","64.70","65.40","63.60","63.70","-0.70","3,198",
"105/02/26","7,547,200","488,228,338","63.80","65.80","63.40","64.80","+1.10","4,041",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

