"10007る 2308 笷筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","6,840,995","730,623,975","106.50","108.50","104.50","105.00","-0.50","3,144",
"100/07/04","3,055,002","323,648,206","107.00","107.00","105.00","105.00"," 0.00","1,719",
"100/07/05","4,940,367","524,136,689","105.00","107.50","105.00","106.50","+1.50","1,930",
"100/07/06","3,650,166","394,791,594","108.00","109.50","106.50","109.50","+3.00","1,939",
"100/07/07","4,482,604","483,218,232","109.00","109.00","107.00","108.00","-1.50","2,157",
"100/07/08","3,891,097","419,804,976","109.00","109.00","106.50","108.00"," 0.00","1,549",
"100/07/11","2,407,409","255,475,554","109.00","109.00","105.00","106.50","-1.50","1,140",
"100/07/12","2,067,955","217,055,203","106.00","106.00","104.00","105.50","-1.00","1,177",
"100/07/13","8,246,549","854,821,596","106.50","106.50","100.50","103.00","-2.50","2,951",
"100/07/14","5,032,121","512,630,342","106.00","106.00","100.50","101.00","-2.00","2,196",
"100/07/15","4,966,593","505,794,648","102.50","103.50","100.50","101.50","+0.50","2,224",
"100/07/18","3,228,464","331,924,512","103.00","104.50","100.50","104.00","+2.50","2,002",
"100/07/19","2,927,309","300,740,327","103.00","103.50","102.00","102.50","-1.50","1,623",
"100/07/20","4,723,850","490,457,319","103.00","104.50","103.00","104.50","+2.00","2,310",
"100/07/21","4,918,054","523,839,652","105.00","107.50","104.50","107.00","+2.50","2,344",
"100/07/22","5,285,036","575,569,424","109.00","109.50","107.50","109.50","+2.50","2,756",
"100/07/25","5,692,534","615,238,390","109.50","109.50","107.00","108.00","-1.50","2,466",
"100/07/26","7,090,538","724,367,174","104.00","104.00","100.50","102.50","X0.00","2,587",
"100/07/27","5,005,614","506,778,628","101.50","102.50","100.50","101.50","-1.00","2,029",
"100/07/28","4,500,153","460,469,259","101.00","103.00","100.50","103.00","+1.50","1,720",
"100/07/29","2,605,859","266,764,683","103.50","103.50","101.50","102.00","-1.00","1,189",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

