"9804る 1101 猟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/04/01","24,331,420","706,137,523","28.45","29.60","28.20","29.40","+1.45","6,505",
" 98/04/02","38,801,459","1,167,777,144","30.10","30.50","29.45","30.25","+0.85","9,689",
" 98/04/03","33,296,629","1,036,181,791","30.95","31.60","30.55","31.05","+0.80","9,267",
" 98/04/06","15,724,434","494,922,822","31.50","32.00","31.00","31.20","+0.15","4,333",
" 98/04/07","13,848,302","424,374,499","30.40","31.00","30.40","30.70","-0.50","4,202",
" 98/04/08","23,017,523","703,621,626","30.70","31.15","30.05","30.10","-0.60","4,927",
" 98/04/09","29,515,753","933,150,693","31.00","32.20","30.55","32.10","+2.00","6,529",
" 98/04/10","30,599,434","1,021,401,169","32.80","34.00","32.55","33.95","+1.85","7,016",
" 98/04/13","17,862,178","615,074,666","34.15","35.20","33.70","34.40","+0.45","4,890",
" 98/04/14","15,738,768","535,833,401","34.00","34.60","33.25","34.60","+0.20","4,403",
" 98/04/15","15,326,696","525,390,018","34.50","34.50","34.00","34.50","-0.10","4,412",
" 98/04/16","15,517,965","547,722,056","35.50","35.95","34.60","35.50","+1.00","4,503",
" 98/04/17","24,523,829","830,257,862","35.50","35.50","33.05","33.05","-2.45","7,230",
" 98/04/20","20,242,337","645,020,495","32.60","33.00","31.00","32.25","-0.80","5,388",
" 98/04/21","18,388,906","594,802,277","31.50","33.60","31.50","33.55","+1.30","4,870",
" 98/04/22","16,961,496","570,917,714","33.35","34.35","33.05","34.00","+0.45","4,509",
" 98/04/23","11,402,118","383,001,670","34.00","34.25","33.15","33.45","-0.55","3,363",
" 98/04/24","20,634,805","685,826,538","33.45","34.15","32.05","32.75","-0.70","6,541",
" 98/04/27","19,057,646","608,207,685","32.85","33.30","30.50","31.80","-0.95","5,286",
" 98/04/28","21,910,633","674,114,385","32.00","32.40","29.70","29.90","-1.90","6,744",
" 98/04/29","30,186,373","898,436,488","30.00","30.45","29.00","29.55","-0.35","7,459",
" 98/04/30","30,039,585","946,894,759","31.60","31.60","30.80","31.60","+2.05","3,558",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

