"102年04月 6505 台塑化           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"102/04/01","790,573","61,771,994","77.60","78.40","77.50","78.00","+0.40","552",
"102/04/02","1,596,396","126,475,856","78.40","79.80","78.40","79.60","+1.60","1,182",
"102/04/03","1,258,744","99,580,240","80.00","80.30","78.50","78.70","-0.90","868",
"102/04/08","1,567,602","122,388,483","78.50","80.10","77.20","77.20","-1.50","1,166",
"102/04/09","1,737,722","133,143,050","77.50","77.60","76.10","77.20"," 0.00","992",
"102/04/10","3,035,403","230,286,074","77.20","77.20","75.00","75.10","-2.10","1,788",
"102/04/11","1,136,500","86,223,500","75.30","76.20","75.20","76.10","+1.00","758",
"102/04/12","1,059,970","80,483,110","76.20","76.50","75.50","75.90","-0.20","600",
"102/04/15","718,531","54,317,339","75.90","75.90","75.40","75.50","-0.40","448",
"102/04/16","1,177,476","88,987,726","75.50","75.90","75.20","75.70","+0.20","788",
"102/04/17","2,440,671","184,600,182","76.00","76.00","75.20","75.70"," 0.00","1,432",
"102/04/18","1,688,435","127,319,540","75.50","75.70","75.10","75.50","-0.20","748",
"102/04/19","2,963,326","225,621,858","75.80","78.00","75.20","78.00","+2.50","1,551",
"102/04/22","1,228,421","93,979,577","77.80","77.80","76.10","76.30","-1.70","949",
"102/04/23","1,252,135","95,378,763","76.70","76.80","75.60","76.80","+0.50","834",
"102/04/24","1,491,062","115,074,503","76.80","77.60","76.30","77.60","+0.80","1,035",
"102/04/25","889,507","68,788,386","77.10","77.60","77.10","77.50","-0.10","587",
"102/04/26","1,896,828","148,696,273","77.80","78.90","77.40","78.80","+1.30","1,172",
"102/04/29","1,125,999","88,757,816","78.90","79.20","78.30","78.70","-0.10","861",
"102/04/30","2,301,112","184,150,834","78.50","80.50","78.50","80.30","+1.60","1,388",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

