"8911る 2845 环狥蝗           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 89/11/01","1,902,431","8,852,850","4.72","4.78","4.64","4.64","-0.16","225",
" 89/11/02","1,794,111","8,401,208","4.50","4.80","4.50","4.77","+0.13","287",
" 89/11/03","1,969,214","9,490,458","4.83","4.89","4.77","4.89","+0.12","290",
" 89/11/04","1,626,055","7,895,425","4.90","4.94","4.80","4.82","-0.07","286",
" 89/11/06","1,237,000","5,832,760","4.83","4.83","4.66","4.66","-0.16","258",
" 89/11/07","2,588,696","11,836,565","4.51","4.70","4.50","4.69","+0.03","404",
" 89/11/08","3,252,447","15,884,526","4.61","5.00","4.60","5.00","+0.31","483",
" 89/11/09","1,691,101","8,240,313","4.90","4.94","4.82","4.93","-0.07","291",
" 89/11/10","1,388,950","6,846,289","4.86","4.97","4.85","4.91","-0.02","220",
" 89/11/13","1,953,522","9,070,219","4.80","4.80","4.57","4.57","-0.34","303",
" 89/11/14","1,305,079","5,889,857","4.41","4.64","4.41","4.55","-0.02","256",
" 89/11/15","3,227,459","14,521,190","4.46","4.58","4.38","4.38","-0.17","381",
" 89/11/16","4,585,405","18,791,810","4.11","4.18","4.08","4.08","-0.30","535",
" 89/11/17","4,082,190","15,681,895","3.86","3.94","3.80","3.82","-0.26","453",
" 89/11/18","4,605,877","17,469,355","3.66","3.87","3.66","3.82"," 0.00","455",
" 89/11/20","3,042,000","10,889,070","3.61","3.68","3.56","3.56","-0.26","358",
" 89/11/21","7,006,647","24,448,604","3.44","3.80","3.44","3.80","+0.24","561",
" 89/11/22","4,014,799","15,538,829","3.68","4.02","3.68","3.87","+0.07","486",
" 89/11/23","2,683,000","10,197,720","3.74","3.86","3.74","3.84","-0.03","301",
" 89/11/24","7,337,582","27,999,165","3.71","4.00","3.71","4.00","+0.16","835",
" 89/11/27","4,044,501","16,250,511","4.00","4.10","3.95","4.09","+0.09","438",
" 89/11/28","2,357,227","9,490,059","4.06","4.07","3.99","4.02","-0.07","310",
" 89/11/29","8,433,820","35,832,616","3.99","4.30","3.98","4.30","+0.28","885",
" 89/11/30","10,661,976","46,983,464","4.30","4.58","4.16","4.32","+0.02","1,014",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

