"10505る 6456 GIS-KY           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","1,400,365","120,398,499","86.70","86.70","85.50","85.70"," 0.00","998",
"105/05/04","2,979,530","247,347,217","86.10","87.30","80.50","81.50","-4.20","2,033",
"105/05/05","3,889,590","310,330,326","81.50","82.30","78.30","81.00","-0.50","2,644",
"105/05/06","1,724,030","139,841,350","81.40","82.80","78.90","81.40","+0.40","1,249",
"105/05/09","2,664,320","223,001,936","82.60","85.90","81.80","83.50","+2.10","1,861",
"105/05/10","2,743,485","220,894,485","82.00","82.00","79.10","80.60","-2.90","1,966",
"105/05/11","1,552,210","124,254,226","81.20","81.90","78.70","78.70","-1.90","1,181",
"105/05/12","1,552,162","120,549,174","78.00","79.80","76.10","76.10","-2.60","1,190",
"105/05/13","1,174,850","88,799,517","76.80","76.80","74.10","74.90","-1.20","885",
"105/05/16","1,565,100","120,065,120","75.60","78.70","74.10","77.30","+2.40","1,089",
"105/05/17","2,883,100","231,697,900","78.60","81.70","78.20","81.10","+3.80","1,939",
"105/05/18","1,444,000","114,534,100","79.50","80.30","78.70","78.70","-2.40","1,105",
"105/05/19","893,000","70,748,800","79.80","79.90","78.50","78.90","+0.20","699",
"105/05/20","2,021,050","156,198,945","79.00","79.50","76.40","76.40","-2.50","1,470",
"105/05/23","2,771,130","221,791,473","77.10","81.40","77.10","81.00","+4.60","1,903",
"105/05/24","1,545,000","125,665,900","80.50","82.50","80.40","81.40","+0.40","1,040",
"105/05/25","5,406,270","476,127,865","88.00","89.50","86.60","89.50","+8.10","3,061",
"105/05/26","6,376,998","583,751,515","90.30","93.00","90.10","90.70","+1.20","4,195",
"105/05/27","2,853,210","258,420,857","90.90","91.30","89.70","91.10","+0.40","1,913",
"105/05/30","2,028,763","187,070,845","92.00","93.30","91.50","92.20","+1.10","1,430",
"105/05/31","1,722,091","158,668,289","93.00","93.00","91.00","93.00","+0.80","1,106",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

