"10202る 4904 环肚             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","5,491,970","412,595,430","75.50","75.50","74.10","75.10"," 0.00","2,301",
"102/02/04","4,100,331","307,935,127","75.50","75.90","74.50","75.00","-0.10","1,838",
"102/02/05","4,078,372","302,701,785","75.50","75.50","73.60","73.90","-1.10","2,125",
"102/02/06","8,398,309","615,243,869","74.50","74.50","72.60","73.70","-0.20","3,757",
"102/02/18","28,851,971","2,043,301,651","72.80","73.00","69.80","69.90","-3.80","9,110",
"102/02/19","25,124,181","1,733,101,470","69.90","70.00","68.30","68.70","-1.20","6,298",
"102/02/20","25,884,156","1,784,414,402","68.50","69.70","68.40","69.00","+0.30","6,331",
"102/02/21","37,658,554","2,555,982,402","68.50","68.60","67.40","67.40","-1.60","7,413",
"102/02/22","19,154,854","1,301,520,064","67.00","68.50","66.80","68.00","+0.60","5,365",
"102/02/23","4,591,213","317,195,695","68.20","69.70","68.10","69.10","+1.10","2,710",
"102/02/25","19,772,740","1,349,531,580","68.90","69.00","67.50","68.00","-1.10","5,486",
"102/02/26","13,009,006","888,603,139","67.50","68.90","67.50","68.20","+0.20","4,467",
"102/02/27","10,096,788","688,739,989","67.70","68.80","67.70","68.70","+0.50","3,127",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

