"9808る 2382 約笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/08/03","15,607,200","932,609,150","61.50","61.70","58.80","59.40","-2.70","5,810",
" 98/08/04","20,649,547","1,204,548,816","59.60","60.30","56.90","57.30","-2.10","6,563",
" 98/08/05","7,906,681","458,231,896","57.30","58.70","57.00","57.30"," 0.00","3,247",
" 98/08/06","12,495,972","727,028,514","57.50","59.30","57.20","59.30","+2.00","3,852",
" 98/08/10","8,359,918","491,445,525","59.50","59.50","57.90","58.10","-1.20","3,059",
" 98/08/11","12,479,316","716,123,457","58.80","58.80","56.60","57.20","-0.90","3,336",
" 98/08/12","12,926,256","761,317,850","57.00","59.50","57.00","59.30","+2.10","4,747",
" 98/08/13","15,980,789","970,700,329","59.50","61.50","59.00","61.00","+1.70","5,604",
" 98/08/14","18,876,740","1,188,601,922","61.40","63.80","61.30","63.00","+2.00","6,748",
" 98/08/17","9,152,030","561,780,201","62.00","62.90","60.50","60.50","-2.50","3,416",
" 98/08/18","11,334,340","679,511,282","59.40","60.90","59.20","59.70","-0.80","3,414",
" 98/08/19","5,979,398","355,846,682","60.00","60.10","59.00","59.00","-0.70","2,843",
" 98/08/20","7,195,611","422,468,348","59.00","59.40","58.00","58.70","-0.30","3,024",
" 98/08/21","14,688,762","875,621,495","59.10","60.50","58.70","59.60","+0.90","5,458",
" 98/08/24","17,726,419","1,101,926,046","60.50","63.00","60.30","62.80","+3.20","6,248",
" 98/08/25","33,854,898","2,270,653,501","67.10","67.10","66.70","67.10","+4.30","8,807",
" 98/08/26","29,217,340","1,994,929,360","67.20","70.50","66.20","69.20","+2.10","10,795",
" 98/08/27","9,260,482","632,603,669","69.20","69.80","67.30","67.30","-1.90","4,335",
" 98/08/28","13,903,026","957,779,194","67.70","69.50","67.70","69.10","+1.80","5,545",
" 98/08/31","10,405,574","714,577,003","69.40","69.40","67.90","68.20","-0.90","4,237",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

