"10109る 2105 タ穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/09/03","4,025,152","291,236,814","72.40","72.70","71.90","72.50","-0.30","1,347",
"101/09/04","7,358,831","528,795,488","72.50","72.50","71.50","72.20","-0.30","2,663",
"101/09/05","5,147,471","367,494,559","71.70","71.80","71.20","71.40","-0.80","2,604",
"101/09/06","5,493,559","391,278,066","71.40","71.90","70.70","71.10","-0.30","1,856",
"101/09/07","3,528,939","253,422,405","71.70","72.40","71.10","72.30","+1.20","1,614",
"101/09/10","6,934,199","507,180,891","72.40","73.60","72.10","73.60","+1.30","2,898",
"101/09/11","2,936,271","215,309,251","73.90","73.90","73.00","73.20","-0.40","1,244",
"101/09/12","8,998,492","670,680,787","73.70","74.80","73.70","74.70","+1.50","3,374",
"101/09/13","5,859,060","438,771,562","74.50","75.20","74.20","74.70"," 0.00","2,143",
"101/09/14","7,604,938","570,934,244","75.20","75.50","74.90","75.20","+0.50","2,947",
"101/09/17","8,689,902","648,122,447","75.20","75.20","73.80","75.00","-0.20","2,812",
"101/09/18","4,759,853","353,994,622","74.20","74.70","73.90","74.20","-0.80","2,004",
"101/09/19","4,303,678","318,564,072","74.00","74.40","73.80","74.20"," 0.00","1,748",
"101/09/20","4,532,282","336,270,268","74.10","74.50","73.80","74.30","+0.10","1,295",
"101/09/21","6,834,174","511,453,042","74.80","75.00","74.30","74.80","+0.50","2,294",
"101/09/24","3,500,751","260,156,098","75.00","75.00","73.90","74.50","-0.30","1,786",
"101/09/25","7,009,682","527,481,095","74.80","75.90","74.30","75.10","+0.60","2,844",
"101/09/26","6,161,702","463,838,802","75.10","75.70","75.00","75.70","+0.60","2,972",
"101/09/27","4,366,658","331,087,157","75.80","76.00","75.50","75.80","+0.10","2,223",
"101/09/28","8,046,917","616,950,266","76.00","77.20","75.80","77.00","+1.20","3,294",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

