"10401る 00632R じ芖50は1    らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","5,644,000","108,153,060","19.15","19.28","19.08","19.12","+0.07","551",
"104/01/06","10,199,100","198,273,600","19.33","19.58","19.31","19.53","+0.41","1,272",
"104/01/07","6,164,410","120,168,370","19.53","19.56","19.44","19.49","-0.04","538",
"104/01/08","13,061,000","250,556,150","19.25","19.33","19.12","19.12","-0.37","1,288",
"104/01/09","3,771,000","72,088,280","19.00","19.19","18.99","19.17","+0.05","490",
"104/01/12","4,123,000","79,300,010","19.27","19.30","19.16","19.25","+0.08","390",
"104/01/13","8,025,000","153,595,270","19.25","19.30","19.07","19.16","-0.09","857",
"104/01/14","6,469,000","124,601,670","19.19","19.31","19.14","19.27","+0.11","385",
"104/01/15","6,903,013","133,113,691","19.18","19.36","19.17","19.27"," 0.00","418",
"104/01/16","14,133,477","274,113,563","19.14","19.47","19.14","19.40","+0.13","1,069",
"104/01/19","9,907,000","190,829,110","19.18","19.35","19.12","19.31","-0.09","805",
"104/01/20","12,827,000","245,754,060","19.23","19.26","19.11","19.12","-0.19","980",
"104/01/21","16,200,000","308,144,560","19.07","19.07","19.00","19.03","-0.09","1,506",
"104/01/22","14,742,000","278,355,370","18.99","18.99","18.83","18.89","-0.14","1,422",
"104/01/23","14,862,000","277,822,050","18.70","18.73","18.67","18.70","-0.19","1,641",
"104/01/26","11,415,000","213,662,890","18.77","18.77","18.69","18.71","+0.01","689",
"104/01/27","6,516,000","121,289,280","18.61","18.67","18.55","18.60","-0.11","951",
"104/01/28","11,519,000","214,363,900","18.68","18.68","18.58","18.59","-0.01","928",
"104/01/29","8,441,156","158,053,482","18.66","18.77","18.64","18.75","+0.16","1,052",
"104/01/30","6,813,013","127,845,055","18.73","18.82","18.71","18.82","+0.07","565",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

