"10408る 2105 タ穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","6,067,874","365,047,793","60.80","60.80","59.90","60.10","-0.90","2,707",
"104/08/04","6,853,966","408,722,460","60.20","60.50","58.60","60.00","-0.10","2,444",
"104/08/05","4,800,362","283,299,778","59.50","59.80","58.60","58.80","-1.20","2,476",
"104/08/06","3,456,092","202,874,394","59.40","59.50","58.20","58.80"," 0.00","2,334",
"104/08/07","3,185,634","184,927,472","58.30","58.60","57.60","57.90","-0.90","1,742",
"104/08/10","5,772,454","333,737,756","58.20","58.50","57.40","58.00","+0.10","2,746",
"104/08/11","7,141,453","407,593,121","58.40","58.40","56.30","56.40","-1.60","3,203",
"104/08/12","9,174,922","510,411,091","56.20","56.40","55.00","56.30","-0.10","3,446",
"104/08/13","7,729,311","430,740,098","55.50","56.20","55.20","56.20","-0.10","2,516",
"104/08/14","4,929,043","274,667,401","55.80","56.10","55.30","56.10","-0.10","1,950",
"104/08/17","2,509,742","139,683,916","55.60","55.90","55.50","55.60","-0.50","1,298",
"104/08/18","2,072,647","115,197,463","55.60","55.80","55.50","55.50","-0.10","1,092",
"104/08/19","4,975,444","272,367,540","55.50","55.90","54.10","54.10","-1.40","2,509",
"104/08/20","4,938,845","264,353,679","53.80","54.00","52.90","53.50","-0.60","2,373",
"104/08/21","6,563,251","347,121,305","52.50","53.00","52.20","52.70","-0.80","2,256",
"104/08/24","8,764,449","438,729,867","51.00","51.40","48.80","50.10","-2.60","3,608",
"104/08/25","9,554,055","482,384,985","49.00","52.00","49.00","51.50","+1.40","4,243",
"104/08/26","6,696,264","344,421,820","51.50","52.30","50.30","51.80","+0.30","2,619",
"104/08/27","8,207,828","425,841,262","51.80","52.40","51.40","52.00","+0.20","2,780",
"104/08/28","6,508,562","343,376,811","53.00","53.50","52.00","53.30","+1.30","3,475",
"104/08/31","5,203,610","272,563,002","53.00","53.10","52.20","52.20","-1.10","2,047",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

