"10312る 5880 畐           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/12/01","9,194,904","148,191,621","16.15","16.25","16.05","16.10","-0.20","1,759",
"103/12/02","11,027,282","177,149,509","16.10","16.20","16.00","16.10"," 0.00","2,524",
"103/12/03","3,787,969","61,319,473","16.10","16.25","16.05","16.25","+0.15","1,249",
"103/12/04","4,538,159","73,832,346","16.25","16.30","16.20","16.30","+0.05","1,061",
"103/12/05","4,352,581","71,042,872","16.30","16.35","16.25","16.35","+0.05","1,046",
"103/12/08","3,256,982","53,167,725","16.35","16.40","16.30","16.35"," 0.00","784",
"103/12/09","2,891,178","47,152,273","16.30","16.35","16.25","16.35"," 0.00","827",
"103/12/10","9,677,779","156,762,282","16.35","16.35","16.10","16.25","-0.10","2,642",
"103/12/11","4,639,419","74,762,618","16.10","16.20","16.05","16.10","-0.15","1,233",
"103/12/12","4,212,586","67,949,527","16.10","16.20","16.10","16.10"," 0.00","1,584",
"103/12/15","5,664,890","90,911,759","16.05","16.10","16.00","16.05","-0.05","1,657",
"103/12/16","7,222,301","116,579,783","16.05","16.25","16.05","16.10","+0.05","2,180",
"103/12/17","13,227,540","211,782,847","16.10","16.15","15.95","15.95","-0.15","3,677",
"103/12/18","10,172,345","162,645,420","16.05","16.05","15.95","16.00","+0.05","2,595",
"103/12/19","7,216,784","116,614,746","16.10","16.20","16.05","16.20","+0.20","1,399",
"103/12/22","3,747,528","60,615,539","16.20","16.25","16.10","16.20"," 0.00","731",
"103/12/23","2,550,005","41,228,048","16.20","16.25","16.10","16.15","-0.05","916",
"103/12/24","7,366,772","119,195,034","16.15","16.20","16.10","16.20","+0.05","1,743",
"103/12/25","2,573,342","41,632,716","16.20","16.20","16.10","16.20"," 0.00","747",
"103/12/26","4,572,138","74,175,102","16.15","16.25","16.15","16.25","+0.05","966",
"103/12/27","3,135,530","50,898,289","16.25","16.25","16.20","16.25"," 0.00","418",
"103/12/29","6,852,249","111,536,347","16.25","16.30","16.20","16.20","-0.05","2,275",
"103/12/30","4,056,898","65,861,720","16.30","16.30","16.20","16.20"," 0.00","1,160",
"103/12/31","2,928,924","47,564,495","16.25","16.30","16.15","16.30","+0.10","1,066",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

