"9009る 1503 筿             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 90/09/03","2,903,650","45,062,808","15.70","15.80","15.20","15.60","+0.10","723",
" 90/09/04","2,150,829","33,104,899","15.60","15.60","15.20","15.40","-0.20","453",
" 90/09/05","4,999,077","79,716,906","15.40","16.30","15.40","16.00","+0.60","1,017",
" 90/09/06","10,691,608","176,724,710","15.90","16.90","15.80","16.00"," 0.00","1,752",
" 90/09/07","3,955,385","63,620,621","15.90","16.50","15.70","16.00"," 0.00","1,008",
" 90/09/10","959,463","15,010,567","15.70","16.00","15.50","15.60","-0.40","327",
" 90/09/11","1,512,382","23,702,484","15.80","16.00","15.40","15.50","-0.10","448",
" 90/09/13","3,077,043","45,861,346","14.45","15.50","14.45","15.30","-0.20","537",
" 90/09/14","2,571,224","39,600,293","15.10","15.80","14.50","14.50","-0.80","569",
" 90/09/19","3,236,876","48,662,400","14.80","15.40","14.80","15.40","+0.90","899",
" 90/09/20","8,055,785","129,389,925","15.80","16.40","15.60","16.20","+0.80","1,531",
" 90/09/21","4,536,082","72,868,220","16.10","16.40","15.80","16.20"," 0.00","850",
" 90/09/24","2,301,516","36,829,618","16.20","16.20","15.80","15.80","-0.40","402",
" 90/09/25","1,840,684","28,942,883","16.00","16.10","15.40","15.60","-0.20","544",
" 90/09/26","1,842,780","28,754,440","15.80","15.90","15.20","15.80","+0.20","538",
" 90/09/27","2,449,497","39,053,730","15.50","16.20","15.50","15.70","-0.10","390",
" 90/09/28","1,677,723","26,648,927","15.80","16.20","15.50","15.60","-0.10","530",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

