"10010る 4938 ㎝河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/10/03","3,475,899","95,004,315","27.75","27.75","27.00","27.25","-1.35","1,916",
"100/10/04","5,424,383","151,764,297","27.00","28.65","26.90","28.35","+1.10","2,455",
"100/10/05","3,713,764","102,773,887","28.10","28.20","27.30","27.30","-1.05","1,698",
"100/10/06","6,657,663","187,314,856","28.00","28.60","27.65","28.40","+1.10","2,322",
"100/10/07","4,141,095","119,520,409","28.80","29.10","28.65","28.85","+0.45","1,602",
"100/10/11","5,760,182","169,970,800","29.85","29.90","29.05","29.05","+0.20","2,499",
"100/10/12","17,157,669","531,936,690","31.00","31.05","30.65","31.05","+2.00","4,215",
"100/10/13","12,982,644","411,220,003","32.00","32.05","31.20","31.90","+0.85","4,675",
"100/10/14","7,105,578","228,008,751","31.45","32.50","31.35","32.05","+0.15","3,302",
"100/10/17","4,517,659","144,142,433","32.40","32.50","31.50","31.85","-0.20","1,938",
"100/10/18","3,064,095","95,594,606","31.00","31.65","31.00","31.40","-0.45","1,531",
"100/10/19","3,953,700","124,352,769","31.00","31.90","31.00","31.50","+0.10","2,396",
"100/10/20","3,055,181","95,254,678","31.15","31.45","31.00","31.00","-0.50","1,447",
"100/10/21","3,245,071","98,709,135","29.80","30.80","29.80","30.40","-0.60","1,530",
"100/10/24","4,076,300","128,786,972","30.65","31.85","30.65","31.85","+1.45","2,197",
"100/10/25","11,594,932","380,056,195","32.00","33.20","31.90","33.05","+1.20","4,364",
"100/10/26","7,468,525","248,558,707","32.90","33.65","32.70","33.40","+0.35","3,159",
"100/10/27","5,829,563","194,543,372","33.40","33.65","33.10","33.30","-0.10","2,133",
"100/10/28","10,394,714","354,481,944","33.90","34.70","33.75","33.90","+0.60","4,952",
"100/10/31","4,327,279","142,838,067","33.50","33.90","32.50","32.80","-1.10","2,106",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

