"9110る 2315 笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/10/01","9,176,311","142,976,502","15.50","15.90","15.30","15.30","-0.60","2,364",
" 91/10/02","11,832,080","183,692,600","15.80","15.80","15.10","15.10","-0.20","2,860",
" 91/10/03","14,678,723","223,071,578","15.30","15.40","15.10","15.20","+0.10","3,848",
" 91/10/04","17,979,122","261,267,389","15.20","15.30","14.15","14.15","-1.05","4,866",
" 91/10/07","10,298,915","136,823,184","13.50","13.60","13.20","13.20","-0.95","2,671",
" 91/10/08","17,580,643","232,269,206","12.80","13.70","12.55","13.60","+0.40","3,921",
" 91/10/09","12,627,107","172,697,094","13.60","13.90","13.40","13.40","-0.20","3,155",
" 91/10/11","10,845,230","146,482,487","13.80","13.85","13.00","13.10","-0.30","2,418",
" 91/10/14","7,502,437","100,742,620","13.35","13.60","13.20","13.50","+0.40","1,879",
" 91/10/15","12,111,660","173,223,936","13.90","14.40","13.80","14.40","+0.90","2,633",
" 91/10/16","22,654,579","336,391,935","14.90","15.10","14.50","14.80","+0.40","4,571",
" 91/10/17","13,301,225","197,185,460","14.50","15.20","14.40","14.75","-0.05","3,531",
" 91/10/18","21,313,558","322,232,333","15.20","15.30","14.90","15.20","+0.45","4,476",
" 91/10/21","15,363,324","235,692,365","15.20","15.70","15.00","15.20"," 0.00","3,854",
" 91/10/22","14,607,389","220,891,690","15.50","15.60","14.80","14.80","-0.40","3,343",
" 91/10/23","21,571,000","327,131,747","14.80","15.60","14.50","15.60","+0.80","4,743",
" 91/10/24","14,869,805","226,869,089","15.60","15.60","15.00","15.10","-0.50","3,330",
" 91/10/25","13,661,192","207,776,256","15.00","15.40","15.00","15.10"," 0.00","3,156",
" 91/10/28","12,284,948","188,087,292","15.40","15.50","15.10","15.10"," 0.00","2,981",
" 91/10/29","20,041,231","310,986,099","15.30","15.80","15.10","15.40","+0.30","4,663",
" 91/10/30","12,490,564","191,218,968","15.40","15.60","15.00","15.00","-0.40","2,977",
" 91/10/31","27,147,779","426,979,657","15.30","16.00","15.20","16.00","+1.00","5,325",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

