"9506る 2313 地硄             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/06/01","15,272,812","229,872,374","14.95","15.25","14.80","14.85","-0.10","2,371",
" 95/06/02","15,916,172","232,869,573","15.00","15.05","14.25","14.50","-0.35","2,689",
" 95/06/05","31,336,100","431,029,300","14.40","14.40","13.50","13.50","-1.00","3,985",
" 95/06/06","39,094,524","504,262,212","13.20","13.50","12.60","13.10","-0.40","4,502",
" 95/06/07","24,629,050","313,253,300","12.95","13.00","12.50","12.55","-0.55","3,163",
" 95/06/08","19,333,267","237,125,926","12.50","12.50","12.00","12.00","-0.55","2,530",
" 95/06/09","20,322,100","251,965,280","12.05","12.80","12.05","12.80","+0.80","3,263",
" 95/06/12","8,934,000","112,137,450","12.75","12.75","12.35","12.60","-0.20","1,541",
" 95/06/13","6,327,000","78,500,700","12.30","12.60","12.30","12.30","-0.30","1,133",
" 95/06/14","6,371,303","79,915,296","12.30","12.70","12.30","12.70","+0.40","1,223",
" 95/06/15","6,773,209","85,701,663","12.90","12.90","12.45","12.65","-0.05","1,148",
" 95/06/16","14,417,237","185,692,384","13.00","13.10","12.60","12.60","-0.05","2,152",
" 95/06/19","3,853,033","48,584,611","12.60","12.75","12.50","12.60"," 0.00","820",
" 95/06/20","9,838,961","119,543,986","12.60","12.70","11.80","11.90","-0.70","1,791",
" 95/06/21","13,023,500","153,160,649","11.60","12.05","11.50","11.90"," 0.00","1,845",
" 95/06/22","9,883,011","121,327,989","12.00","12.40","12.00","12.40","+0.50","1,760",
" 95/06/23","4,841,178","59,726,056","12.25","12.60","12.10","12.60","+0.20","856",
" 95/06/26","7,856,225","100,212,457","12.60","12.90","12.45","12.80","+0.20","1,492",
" 95/06/27","12,850,749","166,845,873","12.80","13.20","12.65","13.00","+0.20","2,366",
" 95/06/28","7,027,321","88,962,712","12.80","12.80","12.55","12.60","-0.40","1,396",
" 95/06/29","12,273,620","155,227,748","12.65","12.75","12.55","12.60"," 0.00","2,081",
" 95/06/30","12,379,998","158,818,721","12.75","12.95","12.75","12.75","+0.15","2,002",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

