"9810る 2891 い獺           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/10/01","98,482,199","2,116,480,428","21.50","21.80","21.20","21.35","+0.50","13,818",
" 98/10/02","56,389,949","1,204,230,173","21.00","21.50","21.00","21.40","+0.05","9,691",
" 98/10/05","50,490,951","1,067,516,858","21.70","21.70","20.90","21.10","-0.30","8,135",
" 98/10/06","80,572,833","1,734,028,619","21.50","21.75","21.20","21.60","+0.50","11,006",
" 98/10/07","104,113,526","2,321,681,742","22.05","22.50","22.05","22.20","+0.60","15,351",
" 98/10/08","59,868,213","1,331,631,276","22.30","22.50","21.80","21.85","-0.35","9,516",
" 98/10/09","43,637,453","966,541,821","22.15","22.40","21.95","22.05","+0.20","6,213",
" 98/10/12","34,928,882","762,619,261","22.05","22.10","21.65","21.90","-0.15","6,151",
" 98/10/13","66,793,516","1,424,703,560","21.50","21.60","21.10","21.40","-0.50","11,933",
" 98/10/14","35,373,234","758,832,614","21.60","21.70","21.05","21.60","+0.20","6,435",
" 98/10/15","43,135,804","941,983,339","21.90","22.00","21.65","21.80","+0.20","8,281",
" 98/10/16","90,860,379","2,018,381,158","21.80","22.50","21.75","22.50","+0.70","13,615",
" 98/10/19","33,209,387","736,780,946","22.40","22.40","22.00","22.15","-0.35","7,008",
" 98/10/20","39,076,359","867,774,698","22.20","22.35","22.00","22.00","-0.15","6,622",
" 98/10/21","38,398,177","846,251,644","22.00","22.20","21.90","22.00"," 0.00","6,603",
" 98/10/22","49,521,275","1,065,424,623","22.00","22.00","21.20","21.25","-0.75","9,097",
" 98/10/23","31,150,301","670,914,621","21.60","21.75","21.30","21.35","+0.10","6,032",
" 98/10/26","23,216,156","506,295,564","21.60","22.00","21.50","21.55","+0.20","4,850",
" 98/10/27","29,911,303","638,872,421","21.45","21.55","21.20","21.55"," 0.00","5,034",
" 98/10/28","24,867,927","530,483,818","21.45","21.70","21.05","21.05","-0.50","5,595",
" 98/10/29","74,229,757","1,480,650,490","20.55","20.55","19.60","19.95","-1.10","12,647",
" 98/10/30","26,439,237","532,235,640","20.25","20.35","19.95","20.00","+0.05","4,662",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

