"10505る 6415 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","168,838","72,294,701","439.00","439.00","421.00","421.00","-9.00","184",
"105/05/04","254,143","105,578,345","421.00","425.00","411.50","416.50","-4.50","236",
"105/05/05","160,047","67,484,334","419.00","427.00","415.00","425.00","+8.50","138",
"105/05/06","142,539","61,043,887","425.00","430.00","423.00","429.00","+4.00","140",
"105/05/09","80,128","34,233,388","434.00","437.50","424.00","424.00","-5.00","89",
"105/05/10","145,363","60,504,871","424.00","424.00","412.00","419.00","-5.00","149",
"105/05/11","289,910","126,489,665","427.00","447.50","426.00","434.00","+15.00","286",
"105/05/12","186,530","81,524,900","435.50","445.00","429.00","432.50","-1.50","183",
"105/05/13","269,019","111,930,450","428.00","428.00","412.00","414.50","-18.00","261",
"105/05/16","161,090","66,609,255","404.00","421.00","401.50","421.00","+6.50","151",
"105/05/17","619,519","235,691,015","394.00","394.00","379.00","379.00","-42.00","352",
"105/05/18","1,499,760","548,459,375","352.00","384.50","344.00","379.00"," 0.00","1,350",
"105/05/19","364,119","138,214,982","379.00","388.50","375.00","377.00","-2.00","348",
"105/05/20","301,130","113,393,352","377.00","384.00","365.50","383.50","+6.50","293",
"105/05/23","270,870","103,971,125","383.00","392.00","373.00","387.00","+3.50","260",
"105/05/24","274,050","105,696,375","385.00","391.00","380.00","387.00"," 0.00","242",
"105/05/25","484,788","183,187,636","388.00","394.00","369.00","371.50","-15.50","478",
"105/05/26","344,135","127,613,585","372.00","377.50","366.50","370.00","-1.50","322",
"105/05/27","172,043","63,605,410","368.00","375.00","367.00","370.00"," 0.00","170",
"105/05/30","224,098","83,802,250","375.00","378.00","369.00","373.00","+3.00","203",
"105/05/31","284,227","108,398,668","377.00","386.00","374.50","386.00","+13.00","242",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

