"10506る 3682 ㄈび筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","6,349,500","68,396,446","10.65","10.90","10.60","10.80","+0.30","2,106",
"105/06/02","14,343,521","159,421,148","10.90","11.40","10.85","10.95","+0.15","4,201",
"105/06/03","3,608,803","39,455,390","11.00","11.05","10.85","10.90","-0.05","1,387",
"105/06/04","2,639,499","28,922,089","10.90","11.05","10.85","11.05","+0.15","695",
"105/06/06","4,311,145","47,604,624","11.10","11.25","10.90","10.95","-0.10","1,133",
"105/06/07","5,913,375","65,500,959","11.10","11.15","11.00","11.15","+0.20","2,039",
"105/06/08","5,106,292","56,642,862","11.10","11.15","11.05","11.10","-0.05","1,777",
"105/06/13","6,227,600","66,516,030","11.05","11.10","10.50","10.65","-0.45","1,633",
"105/06/14","3,533,540","37,526,377","10.60","10.70","10.55","10.65"," 0.00","1,204",
"105/06/15","2,721,727","28,900,781","10.65","10.75","10.55","10.60","-0.05","894",
"105/06/16","4,516,050","47,183,668","10.60","10.65","10.35","10.35","-0.25","1,283",
"105/06/17","6,232,501","66,318,556","10.55","10.80","10.50","10.65","+0.30","1,731",
"105/06/20","3,345,306","35,784,569","10.70","10.75","10.65","10.75","+0.10","1,326",
"105/06/21","2,729,500","29,361,098","10.75","10.85","10.65","10.80","+0.05","910",
"105/06/22","3,158,426","34,021,189","10.80","10.85","10.70","10.80"," 0.00","874",
"105/06/23","10,127,904","111,721,773","10.90","11.20","10.90","10.95","+0.15","2,441",
"105/06/24","8,963,598","95,253,386","11.00","11.00","10.45","10.50","-0.45","2,573",
"105/06/27","4,567,625","48,064,575","10.50","10.60","10.45","10.50"," 0.00","1,254",
"105/06/28","5,497,501","58,070,608","10.50","10.70","10.40","10.55","+0.05","1,654",
"105/06/29","3,310,004","35,029,639","10.65","10.70","10.50","10.55"," 0.00","1,138",
"105/06/30","5,421,902","57,843,408","10.60","10.75","10.55","10.70","+0.15","1,954",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

