"9502る 2883 秨祇           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/02/03","35,635,537","443,446,011","12.30","12.60","12.30","12.50","+0.35","4,324",
" 95/02/06","30,386,093","379,010,374","12.50","12.70","12.30","12.70","+0.20","3,494",
" 95/02/07","43,710,500","554,137,425","12.65","12.85","12.50","12.85","+0.15","4,570",
" 95/02/08","21,697,938","274,398,129","12.80","12.85","12.50","12.50","-0.35","2,682",
" 95/02/09","23,875,841","299,151,475","12.60","12.65","12.40","12.45","-0.05","2,511",
" 95/02/10","21,557,099","270,637,928","12.45","12.70","12.45","12.45"," 0.00","2,610",
" 95/02/13","24,625,692","310,569,871","12.55","12.75","12.45","12.45"," 0.00","3,178",
" 95/02/14","19,406,858","239,480,799","12.45","12.50","12.25","12.35","-0.10","2,499",
" 95/02/15","19,634,097","243,275,126","12.45","12.50","12.30","12.35"," 0.00","2,016",
" 95/02/16","24,034,134","300,874,513","12.45","12.65","12.45","12.55","+0.20","2,763",
" 95/02/17","26,827,315","335,828,205","12.65","12.70","12.40","12.40","-0.15","2,465",
" 95/02/20","27,528,439","343,526,788","12.45","12.60","12.35","12.45","+0.05","2,799",
" 95/02/21","16,357,884","203,133,465","12.50","12.55","12.35","12.35","-0.10","1,906",
" 95/02/22","28,248,651","345,041,419","12.35","12.40","12.05","12.20","-0.15","3,140",
" 95/02/23","21,615,497","261,783,064","12.15","12.20","12.05","12.05","-0.15","2,062",
" 95/02/24","22,914,536","280,083,620","12.15","12.35","12.15","12.20","+0.15","2,150",
" 95/02/27","43,746,947","546,761,444","12.20","12.65","12.20","12.50","+0.30","4,986",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

