"10404る 1590 ㄈ紈-KY        らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","764,755","185,689,230","252.00","252.00","238.00","243.00","-8.00","652",
"104/04/02","453,400","110,217,400","243.50","247.00","240.00","241.00","-2.00","401",
"104/04/07","1,024,172","238,987,748","243.00","243.00","230.50","231.00","-10.00","582",
"104/04/08","884,097","201,456,825","231.00","236.00","221.50","222.50","-8.50","763",
"104/04/09","1,140,972","255,023,294","224.00","228.50","218.00","218.50","-4.00","1,014",
"104/04/10","771,200","170,515,900","224.00","224.50","219.50","220.00","+1.50","598",
"104/04/13","910,650","201,087,600","222.50","223.00","219.00","221.00","+1.00","669",
"104/04/14","939,900","210,255,047","221.50","226.00","220.00","222.50","+1.50","764",
"104/04/15","707,920","157,819,160","224.00","225.00","221.50","222.00","-0.50","577",
"104/04/16","754,587","168,659,162","224.00","226.00","222.00","222.00"," 0.00","568",
"104/04/17","673,201","147,522,720","222.00","222.50","218.00","218.00","-4.00","520",
"104/04/20","713,376","157,871,720","219.00","225.50","216.00","221.50","+3.50","620",
"104/04/21","1,580,949","369,077,913","225.50","237.00","225.50","237.00","+15.50","1,131",
"104/04/22","1,625,900","402,278,900","243.00","251.50","241.00","250.00","+13.00","1,417",
"104/04/23","777,440","192,335,740","250.00","252.00","243.00","247.00","-3.00","687",
"104/04/24","562,200","139,355,600","248.00","255.00","243.50","243.50","-3.50","503",
"104/04/27","473,749","114,633,375","245.00","246.50","239.50","244.00","+0.50","406",
"104/04/28","658,882","164,543,736","244.50","252.00","244.50","248.50","+4.50","548",
"104/04/29","554,281","138,412,389","248.50","253.50","245.50","252.00","+3.50","461",
"104/04/30","450,434","112,085,802","254.50","254.50","246.00","251.00","-1.00","429",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

