"107年10月 2633 台灣高鐵         各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/10/01","14,179,399","429,193,266","30.20","30.70","29.80","30.25","+0.35","5,538",
"107/10/02","12,807,555","379,358,753","30.25","30.35","29.20","29.50","-0.75","5,001",
"107/10/03","9,107,425","272,036,641","29.60","30.15","29.50","29.80","+0.30","3,348",
"107/10/04","13,528,690","393,865,510","29.80","29.80","28.85","28.95","-0.85","4,863",
"107/10/05","17,712,986","497,975,730","28.50","28.80","27.50","28.35","-0.60","5,785",
"107/10/08","9,160,245","260,788,747","28.15","28.80","28.10","28.55","+0.20","3,314",
"107/10/09","7,383,640","210,918,436","28.55","28.70","28.30","28.50","-0.05","2,478",
"107/10/11","18,246,796","495,848,798","27.20","27.60","26.70","27.05","-1.45","6,697",
"107/10/12","11,897,123","333,285,898","27.25","28.60","27.25","28.40","+1.35","4,721",
"107/10/15","8,294,239","228,860,310","28.10","28.20","27.25","27.40","-1.00","3,451",
"107/10/16","8,476,105","235,317,402","27.10","28.10","27.00","27.85","+0.45","3,627",
"107/10/17","5,049,417","141,245,433","28.00","28.30","27.70","27.70","-0.15","3,034",
"107/10/18","22,103,375","644,751,250","28.10","29.65","27.85","29.60","+1.90","8,560",
"107/10/19","11,541,957","338,441,288","29.10","29.85","28.70","29.05","-0.55","5,190",
"107/10/22","6,818,540","200,154,877","29.50","29.65","29.10","29.15","+0.10","3,429",
"107/10/23","21,337,973","633,007,103","29.45","30.20","29.05","29.05","-0.10","7,804",
"107/10/24","10,095,759","293,526,640","29.10","29.55","28.30","29.25","+0.20","4,926",
"107/10/25","14,521,945","424,362,855","28.55","29.75","28.50","28.85","-0.40","6,372",
"107/10/26","17,574,767","521,118,361","29.30","30.15","29.20","29.50","+0.65","7,258",
"107/10/29","30,687,366","930,508,381","29.80","30.95","29.40","30.90","+1.40","9,271",
"107/10/30","27,003,343","823,856,433","31.25","31.45","29.80","30.35","-0.55","11,252",
"107/10/31","10,491,395","320,659,847","30.70","30.90","30.30","30.70","+0.35","4,358",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

