"10305る 0052 碔üм         らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/05/02","4,020","156,338","38.40","39.05","38.40","39.05","+0.65","4",
"103/05/05","30,050","1,183,219","39.45","39.45","39.20","39.20","+0.15","21",
"103/05/06","12,000","438,770","36.75","36.75","36.38","36.51","X0.00","8",
"103/05/07","15,000","549,960","36.51","36.76","36.50","36.70","+0.19","6",
"103/05/08","3,000","111,450","37.15","37.15","37.15","37.15","+0.45","3",
"103/05/09","3,000","110,220","36.74","36.74","36.74","36.74","-0.41","2",
"103/05/12","2,000","74,240","37.10","37.14","37.10","37.14","+0.40","2",
"103/05/13","12,000","440,820","37.14","37.14","36.45","36.45","-0.69","9",
"103/05/14","14,000","512,120","36.54","36.70","36.53","36.70","+0.25","8",
"103/05/15","61,000","2,257,040","36.75","37.45","36.70","37.01","+0.31","33",
"103/05/16","7,070","261,139","37.01","37.01","36.92","36.92","-0.09","4",
"103/05/19","12,000","446,880","37.35","37.35","37.03","37.03","+0.11","7",
"103/05/20","2,000","74,900","37.45","37.45","37.45","37.45","+0.42","2",
"103/05/21","5,000","186,050","37.43","37.50","37.04","37.04","-0.41","4",
"103/05/22","22,000","823,940","37.45","37.47","37.45","37.47","+0.43","6",
"103/05/23","2,000","75,930","37.95","37.98","37.95","37.98","+0.51","2",
"103/05/26","7,250","293,525","40.50","40.50","40.50","40.50","+2.52","8",
"103/05/27","5,000","201,150","40.50","40.50","40.05","40.05","-0.45","3",
"103/05/28","10,000","381,770","38.18","40.00","37.84","40.00","-0.05","9",
"103/05/29","9,087","349,508","38.50","38.57","38.10","38.57","-1.43","5",
"103/05/30","1,000","38,570","38.57","38.57","38.57","38.57"," 0.00","1",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

