"10109る 1210 Θ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/09/03","2,443,052","66,076,905","27.00","27.20","26.90","27.00"," 0.00","961",
"101/09/04","2,283,217","61,708,220","27.30","27.30","26.95","27.00"," 0.00","957",
"101/09/05","1,642,199","44,048,423","27.00","27.00","26.75","26.75","-0.25","760",
"101/09/06","1,140,153","30,588,631","26.80","26.95","26.75","26.80","+0.05","459",
"101/09/07","3,594,502","97,381,562","26.80","27.25","26.80","27.00","+0.20","970",
"101/09/10","1,874,095","50,824,214","27.15","27.20","27.00","27.15","+0.15","796",
"101/09/11","1,458,446","39,549,773","27.15","27.20","27.00","27.15"," 0.00","501",
"101/09/12","2,686,323","72,984,103","27.20","27.30","27.00","27.30","+0.15","770",
"101/09/13","1,935,373","50,840,508","27.30","27.30","27.10","27.15","-0.15","403",
"101/09/14","4,051,578","111,004,798","27.40","27.55","27.20","27.45","+0.30","1,058",
"101/09/17","2,373,422","65,130,198","27.50","27.60","27.30","27.30","-0.15","809",
"101/09/18","1,813,328","49,146,646","27.30","27.30","27.00","27.15","-0.15","732",
"101/09/19","2,178,415","59,454,553","27.20","27.45","27.15","27.40","+0.25","1,114",
"101/09/20","1,559,216","43,001,735","27.60","27.75","27.45","27.55","+0.15","790",
"101/09/21","1,334,450","36,727,070","27.70","27.70","27.45","27.50","-0.05","580",
"101/09/24","1,566,737","42,724,309","27.50","27.50","27.15","27.25","-0.25","623",
"101/09/25","870,917","23,722,830","27.25","27.35","27.20","27.25"," 0.00","437",
"101/09/26","1,095,560","29,722,024","27.20","27.20","27.10","27.10","-0.15","437",
"101/09/27","969,464","26,317,308","27.10","27.25","27.05","27.10"," 0.00","383",
"101/09/28","1,773,437","48,141,040","27.10","27.25","27.05","27.15","+0.05","518",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

