"10205る 2392 タ碤             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/05/02","1,435,154","84,224,996","59.00","59.20","58.20","58.70","-0.10","1,033",
"102/05/03","2,185,800","129,407,700","58.80","59.60","58.80","59.20","+0.50","1,410",
"102/05/06","2,756,437","165,305,671","59.70","60.40","59.60","59.70","+0.50","1,684",
"102/05/07","2,081,302","124,829,451","60.20","60.50","59.60","59.60","-0.10","1,082",
"102/05/08","2,308,839","138,777,673","59.60","60.50","59.60","60.00","+0.40","1,376",
"102/05/09","2,429,344","146,737,540","60.50","60.70","60.00","60.20","+0.20","1,478",
"102/05/10","2,185,522","131,945,246","60.40","60.80","60.00","60.60","+0.40","1,341",
"102/05/13","1,509,752","90,992,274","60.60","60.70","60.10","60.20","-0.40","930",
"102/05/14","2,769,235","164,261,127","60.10","60.20","58.70","58.90","-1.30","1,668",
"102/05/15","1,973,493","117,135,719","58.90","60.10","58.70","59.70","+0.80","1,191",
"102/05/16","3,278,440","197,341,148","60.70","60.70","59.70","59.70"," 0.00","1,736",
"102/05/17","1,420,555","85,079,111","59.80","60.40","59.70","59.70"," 0.00","875",
"102/05/20","860,993","51,135,068","59.70","59.70","59.20","59.20","-0.50","586",
"102/05/21","1,439,891","85,702,111","59.50","59.90","59.20","59.30","+0.10","1,061",
"102/05/22","1,335,489","79,995,073","60.00","60.10","59.50","60.00","+0.70","863",
"102/05/23","1,221,661","72,850,176","60.10","60.10","59.30","59.30","-0.70","866",
"102/05/24","984,798","58,277,691","59.40","59.60","58.80","58.90","-0.40","686",
"102/05/27","707,847","41,822,673","58.90","59.50","58.70","59.10","+0.20","473",
"102/05/28","886,602","52,733,916","59.70","59.90","59.20","59.20","+0.10","598",
"102/05/29","3,192,972","188,626,148","59.20","59.80","58.80","59.00","-0.20","1,512",
"102/05/30","1,741,567","102,918,601","58.80","59.70","58.70","59.30","+0.30","1,057",
"102/05/31","4,645,691","279,505,094","59.90","60.80","59.40","60.80","+1.50","2,026",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

