"10412る 8454 碔ü碈           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","163,336","36,259,756","218.50","225.00","218.50","219.50","+2.00","148",
"104/12/02","114,018","25,176,942","219.50","223.00","219.00","219.00","-0.50","105",
"104/12/03","99,003","21,820,160","218.50","221.00","218.50","220.00","+1.00","80",
"104/12/04","89,207","19,706,935","219.00","223.50","216.50","221.00","+1.00","86",
"104/12/07","246,140","55,305,785","219.50","228.50","219.50","224.00","+3.00","234",
"104/12/08","113,164","24,974,744","223.00","224.00","219.00","220.00","-4.00","89",
"104/12/09","147,040","32,326,260","222.00","222.00","218.00","220.50","+0.50","131",
"104/12/10","218,622","48,480,137","221.00","225.00","219.50","225.00","+4.50","204",
"104/12/11","1,415,897","344,742,501","230.50","247.50","230.50","247.50","+22.50","1,084",
"104/12/14","752,490","181,686,490","246.00","250.00","233.00","250.00","+2.50","656",
"104/12/15","432,500","107,335,500","248.00","253.50","244.00","244.00","-6.00","387",
"104/12/16","174,103","42,087,426","244.00","245.50","240.00","240.50","-3.50","174",
"104/12/17","202,031","49,319,595","240.00","246.50","240.00","242.50","+2.00","181",
"104/12/18","209,037","50,192,380","242.00","243.00","237.00","237.00","-5.50","202",
"104/12/21","299,013","72,832,133","239.50","248.00","239.50","240.00","+3.00","294",
"104/12/22","166,210","39,584,930","240.50","243.50","233.00","233.00","-7.00","162",
"104/12/23","83,000","19,311,500","234.00","236.00","230.50","231.00","-2.00","83",
"104/12/24","170,000","38,430,000","232.00","232.50","222.00","224.50","-6.50","145",
"104/12/25","80,000","18,026,000","225.00","228.00","223.00","224.50"," 0.00","71",
"104/12/28","113,000","24,843,000","227.00","227.00","218.00","218.00","-6.50","102",
"104/12/29","174,116","37,002,114","220.50","220.50","210.00","213.00","-5.00","157",
"104/12/30","110,220","23,245,140","212.00","213.00","209.50","210.50","-2.50","108",
"104/12/31","67,000","14,286,000","212.50","216.50","210.50","213.50","+3.00","65",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

