"10001る 5854 畐             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","44,259,597","1,124,262,623","25.40","25.65","25.10","25.50","+0.20","8,449",
"100/01/04","36,309,528","912,049,634","25.40","25.40","24.80","24.80","-0.70","8,067",
"100/01/05","54,175,170","1,321,006,847","24.90","25.05","23.85","24.10","-0.70","11,068",
"100/01/06","23,017,697","557,886,160","24.10","24.60","24.00","24.40","+0.30","4,494",
"100/01/07","28,901,797","689,964,794","24.35","24.40","23.60","23.70","-0.70","6,002",
"100/01/10","18,134,127","432,912,648","23.85","24.00","23.70","24.00","+0.30","3,531",
"100/01/11","19,246,553","464,256,536","24.00","24.30","23.80","24.20","+0.20","3,774",
"100/01/12","16,722,529","408,155,868","24.35","24.55","24.30","24.40","+0.20","3,256",
"100/01/13","18,480,820","450,649,897","24.40","24.55","24.20","24.25","-0.15","3,443",
"100/01/14","9,665,648","234,287,254","24.15","24.40","24.15","24.30","+0.05","2,047",
"100/01/17","14,734,928","353,013,657","24.30","24.30","23.80","23.85","-0.45","2,961",
"100/01/18","22,183,297","536,528,417","23.80","24.35","23.70","24.35","+0.50","4,302",
"100/01/19","33,437,158","823,597,891","24.45","24.80","24.35","24.70","+0.35","5,769",
"100/01/20","8,447,696","207,310,781","24.50","24.70","24.45","24.55","-0.15","2,213",
"100/01/21","15,511,278","377,843,848","24.35","24.70","24.00","24.40","-0.15","3,057",
"100/01/24","8,766,132","214,132,203","24.60","24.60","24.35","24.45","+0.05","1,616",
"100/01/25","13,723,762","337,582,195","24.55","24.70","24.50","24.55","+0.10","2,302",
"100/01/26","10,084,338","247,822,951","24.70","24.70","24.45","24.50","-0.05","2,281",
"100/01/27","15,520,995","379,381,629","24.60","24.60","24.25","24.40","-0.10","2,856",
"100/01/28","16,581,803","406,357,261","24.45","24.70","24.35","24.65","+0.25","3,006",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

