"10105る 2357 地河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/05/02","12,241,981","3,818,310,553","300.00","315.50","300.00","315.50","+20.50","6,835",
"101/05/03","5,943,178","1,866,813,132","316.00","320.00","309.50","309.50","-6.00","4,673",
"101/05/04","7,561,128","2,389,191,200","309.50","322.00","309.00","318.00","+8.50","4,986",
"101/05/07","4,263,165","1,324,734,985","312.00","314.00","309.00","310.50","-7.50","3,088",
"101/05/08","8,905,488","2,866,181,673","314.50","326.50","312.00","325.00","+14.50","6,037",
"101/05/09","5,526,042","1,752,088,104","319.50","323.50","312.00","313.50","-11.50","4,318",
"101/05/10","2,872,795","893,793,335","310.50","315.00","308.00","313.00","-0.50","2,387",
"101/05/11","5,049,815","1,550,371,049","313.50","316.00","299.00","299.50","-13.50","3,591",
"101/05/14","3,104,676","948,785,155","300.00","309.00","300.00","307.50","+8.00","2,428",
"101/05/15","3,246,950","996,640,550","306.00","310.50","301.50","310.00","+2.50","2,198",
"101/05/16","5,164,144","1,543,394,836","309.00","309.50","293.00","294.00","-16.00","3,950",
"101/05/17","4,792,769","1,453,455,045","300.00","307.50","298.00","305.50","+11.50","3,621",
"101/05/18","4,508,562","1,343,025,852","301.00","302.00","294.00","296.00","-9.50","3,345",
"101/05/21","2,158,445","643,303,865","299.00","302.00","295.00","297.50","+1.50","1,604",
"101/05/22","2,204,138","663,115,310","304.00","304.00","298.50","299.50","+2.00","1,695",
"101/05/23","11,714,288","3,298,764,292","289.50","290.00","279.00","283.50","-16.00","6,316",
"101/05/24","6,094,057","1,722,457,636","284.00","286.00","280.50","283.50"," 0.00","3,986",
"101/05/25","3,611,124","1,031,359,464","288.00","288.00","283.50","286.00","+2.50","2,700",
"101/05/28","2,045,807","585,206,309","290.00","290.00","283.00","286.50","+0.50","1,557",
"101/05/29","5,967,324","1,785,447,144","286.50","306.50","284.00","306.50","+20.00","4,427",
"101/05/30","7,030,260","2,114,454,500","303.00","304.00","298.50","302.00","-4.50","4,060",
"101/05/31","5,007,032","1,486,860,068","298.00","301.00","293.50","299.00","-3.00","3,103",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

