"10401る 3673 TPK-KY           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","11,779,954","2,233,076,546","188.00","195.50","184.00","194.50","+5.00","7,391",
"104/01/06","5,833,990","1,121,044,600","192.50","194.50","190.00","190.00","-4.50","3,823",
"104/01/07","17,001,853","3,366,339,159","190.50","203.00","187.00","203.00","+13.00","10,080",
"104/01/08","16,414,259","3,450,212,007","206.00","215.00","206.00","210.50","+7.50","10,183",
"104/01/09","7,588,682","1,608,281,902","214.00","215.00","209.00","211.00","+0.50","4,893",
"104/01/12","7,954,738","1,670,887,843","209.50","212.50","208.00","211.00"," 0.00","4,456",
"104/01/13","8,192,663","1,709,241,904","210.00","210.50","207.00","207.50","-3.50","4,786",
"104/01/14","10,994,846","2,300,881,197","208.50","213.00","206.50","206.50","-1.00","6,179",
"104/01/15","18,268,344","3,706,450,488","209.00","209.50","197.50","199.00","-7.50","10,829",
"104/01/16","10,824,169","2,127,805,786","198.00","202.50","193.00","193.00","-6.00","7,096",
"104/01/19","6,559,562","1,269,597,466","196.50","197.50","191.50","191.50","-1.50","4,292",
"104/01/20","11,590,264","2,321,871,720","195.00","204.50","194.00","204.00","+12.50","7,409",
"104/01/21","13,481,402","2,789,786,910","204.00","209.50","203.00","205.00","+1.00","8,347",
"104/01/22","18,129,877","3,882,061,432","209.00","218.50","208.00","216.50","+11.50","11,113",
"104/01/23","12,958,363","2,830,238,908","219.50","222.50","215.00","216.50"," 0.00","8,049",
"104/01/26","11,295,366","2,468,522,368","218.00","223.00","214.50","215.50","-1.00","7,099",
"104/01/27","10,349,060","2,273,741,226","219.00","222.00","216.00","221.50","+6.00","6,232",
"104/01/28","7,372,311","1,630,759,920","221.50","223.50","219.00","220.00","-1.50","4,719",
"104/01/29","5,088,830","1,109,824,440","220.00","221.50","216.00","218.50","-1.50","3,395",
"104/01/30","11,376,011","2,412,068,299","220.50","221.00","205.50","205.50","-13.00","6,658",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

