"9406る 2498 Щ笷筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 94/06/01","9,889,376","2,681,771,926","276.50","277.50","268.50","270.00","-7.50","2,820",
" 94/06/02","7,410,193","1,976,994,498","272.00","272.50","262.00","263.50","-6.50","3,610",
" 94/06/03","5,998,728","1,604,119,867","263.50","271.50","263.50","264.00","+0.50","3,279",
" 94/06/06","3,146,186","829,504,537","260.50","266.50","260.50","261.50","-2.50","1,721",
" 94/06/07","2,810,638","737,458,500","261.50","264.00","259.50","262.00","+0.50","1,749",
" 94/06/08","5,281,488","1,418,488,215","264.00","271.00","264.00","269.00","+7.00","3,027",
" 94/06/09","7,848,200","2,154,275,530","271.00","277.50","271.00","272.50","+3.50","4,032",
" 94/06/10","7,904,289","2,198,960,356","276.00","281.00","275.00","279.00","+6.50","3,866",
" 94/06/13","4,592,608","1,284,618,880","283.00","283.00","276.00","281.50","+2.50","2,536",
" 94/06/14","6,188,770","1,732,263,346","283.00","285.00","273.00","273.50","-8.00","3,026",
" 94/06/15","6,754,001","1,889,989,772","276.00","283.50","275.50","283.50","+10.00","3,223",
" 94/06/16","3,987,598","1,131,969,183","286.00","286.00","281.50","283.50"," 0.00","2,192",
" 94/06/17","6,973,282","1,980,786,283","286.00","289.00","276.50","278.00","-5.50","3,424",
" 94/06/20","3,425,983","956,592,906","278.00","282.00","276.50","277.00","-1.00","1,712",
" 94/06/21","2,621,160","726,276,706","278.00","279.00","275.00","275.50","-1.50","1,331",
" 94/06/22","3,446,329","959,997,184","277.00","282.00","275.00","280.00","+4.50","1,848",
" 94/06/23","4,639,130","1,308,291,415","281.00","284.50","279.00","282.00","+2.00","2,125",
" 94/06/24","2,458,374","686,447,529","280.00","282.50","277.00","277.50","-4.50","1,189",
" 94/06/27","3,143,119","858,304,966","275.00","277.00","271.00","271.50","-6.00","1,690",
" 94/06/28","2,534,599","690,249,313","271.50","273.50","270.00","273.00","+1.50","1,326",
" 94/06/29","4,058,782","1,101,019,414","276.00","276.50","267.00","268.00","-5.00","2,028",
" 94/06/30","2,354,000","632,535,000","269.00","271.00","268.00","268.00"," 0.00","1,210",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

