"9805る 6269 皃             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/05/04","7,881,499","157,258,429","19.60","20.70","18.70","19.50","+0.15","1,772",
" 98/05/05","4,165,593","81,211,792","19.50","19.90","19.05","19.50"," 0.00","1,078",
" 98/05/06","5,198,198","104,524,927","19.40","20.60","19.10","20.50","+1.00","1,303",
" 98/05/07","3,925,838","84,379,345","21.00","21.90","20.40","21.90","+1.40","697",
" 98/05/08","11,509,252","265,942,479","23.30","23.40","22.50","22.50","+0.60","2,030",
" 98/05/11","5,430,930","123,706,041","22.60","23.20","22.50","22.95","+0.45","1,025",
" 98/05/12","4,581,870","100,607,471","22.90","22.90","21.35","21.90","-1.05","1,083",
" 98/05/13","6,350,882","145,267,223","22.70","23.25","22.30","23.20","+1.30","1,460",
" 98/05/14","4,167,060","98,182,580","22.90","24.10","22.75","23.05","-0.15","1,298",
" 98/05/15","3,929,424","96,182,448","23.50","24.65","23.30","24.65","+1.60","617",
" 98/05/18","11,234,033","287,596,527","26.35","26.35","24.70","25.30","+0.65","2,752",
" 98/05/19","7,021,106","173,162,144","25.30","25.70","23.65","24.20","-1.10","1,924",
" 98/05/20","4,726,798","115,388,439","24.00","25.00","23.50","24.65","+0.45","1,360",
" 98/05/21","3,431,720","84,950,923","24.65","25.30","24.35","24.55","-0.10","993",
" 98/05/22","8,376,158","214,259,092","24.30","26.25","24.20","26.25","+1.70","2,292",
" 98/05/25","7,169,825","193,328,663","26.95","27.55","26.30","27.20","+0.95","2,074",
" 98/05/26","5,115,346","132,417,209","27.20","27.70","25.30","25.30","-1.90","1,449",
" 98/05/27","5,617,974","142,643,750","25.30","26.10","24.30","25.30"," 0.00","1,479",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

