"10505る 1590 ㄈ紈-KY        らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","1,040,940","229,802,800","216.50","226.00","214.50","220.00","+6.00","852",
"105/05/04","1,000,315","213,757,175","216.00","219.50","209.50","211.00","-9.00","720",
"105/05/05","860,140","178,502,600","211.00","217.00","201.00","214.50","+3.50","778",
"105/05/06","1,802,093","403,332,332","218.00","229.50","217.00","223.00","+8.50","1,394",
"105/05/09","1,332,760","299,682,700","226.50","229.50","218.50","219.50","-3.50","1,240",
"105/05/10","1,190,700","256,681,949","216.00","219.50","212.00","215.50","-4.00","1,045",
"105/05/11","1,406,929","291,419,516","215.00","216.00","203.00","203.50","-12.00","1,213",
"105/05/12","1,111,250","230,384,500","209.50","210.50","203.50","208.00","+4.50","896",
"105/05/13","865,375","179,389,250","210.00","210.50","204.00","207.00","-1.00","761",
"105/05/16","725,450","149,075,250","207.00","207.50","204.00","206.50","-0.50","654",
"105/05/17","625,020","128,486,180","208.00","208.50","203.00","207.00","+0.50","587",
"105/05/18","1,309,693","283,872,653","206.50","224.00","205.00","221.00","+14.00","1,148",
"105/05/19","833,170","182,330,720","220.00","220.50","217.00","217.50","-3.50","730",
"105/05/20","1,212,383","270,331,596","219.00","227.50","217.00","223.50","+6.00","994",
"105/05/23","785,195","177,262,776","225.00","230.00","220.50","225.50","+2.00","741",
"105/05/24","866,106","196,059,312","223.50","230.50","223.50","227.00","+1.50","635",
"105/05/25","1,101,370","249,189,010","229.00","231.00","223.00","224.00","-3.00","822",
"105/05/26","568,317","125,954,057","222.50","224.50","218.50","221.00","-3.00","418",
"105/05/27","287,810","63,735,700","223.00","223.50","220.00","221.50","+0.50","265",
"105/05/30","285,450","63,716,800","222.00","225.00","220.00","224.00","+2.50","270",
"105/05/31","524,400","115,530,300","224.00","227.00","217.50","218.50","-5.50","403",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

