"9805る 2885 じ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 98/05/04","10,502,616","217,929,243","20.75","20.75","20.75","20.75","+1.35","1,239",
" 98/05/05","45,348,122","1,006,728,258","22.20","22.20","22.20","22.20","+1.45","3,694",
" 98/05/06","69,578,713","1,652,494,358","23.75","23.75","23.75","23.75","+1.55","5,849",
" 98/05/07","158,503,917","4,024,488,480","25.40","25.40","25.25","25.40","+1.65","12,073",
" 98/05/08","166,992,076","4,141,597,896","25.40","25.60","24.25","24.75","-0.65","21,673",
" 98/05/11","87,568,474","2,177,400,485","24.75","26.00","24.20","25.30","+0.55","14,573",
" 98/05/12","62,935,006","1,490,961,087","24.30","24.75","23.55","23.55","-1.75","9,283",
" 98/05/13","125,304,078","2,948,623,406","23.55","24.15","22.80","23.50","-0.05","19,999",
" 98/05/14","60,218,138","1,364,311,767","22.75","23.00","22.35","22.60","-0.90","8,827",
" 98/05/15","93,823,503","2,228,600,322","23.40","24.15","23.00","24.00","+1.40","16,486",
" 98/05/18","68,945,160","1,642,616,353","24.00","24.20","23.00","24.10","+0.10","12,278",
" 98/05/19","109,796,082","2,722,489,811","25.00","25.70","23.70","24.00","-0.10","17,743",
" 98/05/20","113,912,222","2,725,266,427","24.20","24.35","23.45","23.50","-0.50","16,734",
" 98/05/21","69,636,396","1,617,651,970","23.30","23.65","22.80","23.40","-0.10","14,565",
" 98/05/22","69,931,438","1,619,136,356","23.00","23.50","23.00","23.05","-0.35","13,301",
" 98/05/25","53,564,720","1,245,064,442","23.35","23.60","22.85","23.60","+0.55","9,892",
" 98/05/26","50,339,827","1,160,560,587","23.60","23.60","22.60","22.65","-0.95","8,667",
" 98/05/27","83,433,157","2,002,605,337","23.35","24.20","23.00","24.20","+1.55","8,601",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

