,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,106/06/01,"23,000",28.21,28.3,28.2,28.23,13
1,106/06/02,"41,168",28.23,28.44,28.23,28.4,25
2,106/06/03,"31,096",28.4,28.5,28.4,28.48,22
3,106/06/05,"20,100",28.54,28.59,28.52,28.59,12
4,106/06/06,"7,629",28.59,28.69,28.59,28.63,10
5,106/06/07,"5,346",28.7,28.78,28.64,28.64,7
6,106/06/08,"5,000",28.71,28.71,28.71,28.71,5
7,106/06/09,"131,300",28.72,28.78,28.72,28.75,21
8,106/06/12,"19,184",28.72,28.72,28.44,28.51,16
9,106/06/13,"14,190",28.51,28.63,28.51,28.52,8
10,106/06/14,"16,000",28.6,28.6,28.35,28.35,10
11,106/06/15,"9,000",28.35,28.35,28.35,28.35,4
12,106/06/16,"10,250",28.5,28.6,28.5,28.5,15
13,106/06/19,"134,000",28.55,28.65,28.53,28.62,24
14,106/06/20,"36,000",28.69,28.78,28.69,28.77,27
15,106/06/21,"1,061,000",28.61,28.9,28.61,28.9,30
16,106/06/22,"977,034",28.9,29.08,28.9,29.08,35
17,106/06/23,"67,439",29.08,29.16,29.08,29.09,28
18,106/06/26,"41,000",29.09,29.27,29.09,29.27,26
19,106/06/27,"50,102",29.4,29.5,29.34,29.43,28
20,106/06/28,"32,000",29.43,29.43,29.19,29.4,15
21,106/06/29,"13,299",29.4,29.67,29.4,29.4,17
22,106/06/30,"7,000",29.4,29.4,29.27,29.27,3
0,106/07/03,"9,000",29.27,29.58,29.27,29.56,9
1,106/07/04,"11,245",29.4,29.4,29.31,29.31,9
2,106/07/05,"8,034",29.31,29.4,29.31,29.4,7
3,106/07/06,"5,000",29.59,29.59,29.35,29.35,3
4,106/07/07,"7,100",29.4,29.4,29.2,29.2,7
5,106/07/10,"4,000",29.46,29.46,29.2,29.2,4
6,106/07/11,"25,100",29.3,29.5,29.3,29.49,13
7,106/07/12,"30,400",29.53,29.65,29.51,29.65,26
8,106/07/13,"211,335",29.7,29.77,29.7,29.71,14
9,106/07/14,"203,000",29.84,29.84,29.72,29.72,4
10,106/07/17,"215,000",29.8,29.89,29.8,29.8,13
11,106/07/18,"7,230",29.8,29.9,29.8,29.89,11
12,106/07/19,"30,050",29.9,30.07,29.9,29.93,26
13,106/07/20,"126,199",30.02,30.06,29.9,29.9,11
14,106/07/21,"58,700",29.97,29.97,29.88,29.9,15
15,106/07/24,"14,262",30.03,30.03,29.91,29.98,11
16,106/07/25,"263,664",30.07,30.1,30.03,30.07,41
17,106/07/26,"399,000",30.2,30.25,30.18,30.2,26
18,106/07/27,"34,387",30.2,30.25,30.2,30.25,21
19,106/07/28,"9,000",30.22,30.22,30.2,30.2,3
20,106/07/31,"120,200",29.45,30.07,29.45,30.07,22
0,106/08/01,"320,000",29.9,30.26,29.9,30.26,30
1,106/08/02,"211,000",30.29,30.39,30.28,30.28,12
2,106/08/03,"220,240",30.2,30.35,30.2,30.28,18
3,106/08/04,"542,000",30.4,30.53,30.4,30.53,21
4,106/08/07,"66,100",30.53,30.91,30.53,30.91,30
5,106/08/08,"14,090",30.76,30.91,30.71,30.91,14
6,106/08/09,"21,000",30.92,30.92,30.56,30.56,15
7,106/08/10,"32,162",30.54,30.54,30.0,30.0,18
8,106/08/11,"31,334",30.0,30.2,30.0,30.1,15
9,106/08/14,"38,000",30.05,30.05,29.86,29.96,17
10,106/08/15,"14,715",29.96,30.24,29.96,30.1,17
11,106/08/16,"21,000",30.4,30.4,30.05,30.05,8
12,106/08/17,"22,099",30.15,30.49,29.5,30.49,17
13,106/08/18,"3,000",30.42,30.42,30.4,30.4,3
14,106/08/21,"8,001",30.38,30.38,30.25,30.25,5
15,106/08/22,"25,000",30.47,30.6,30.47,30.54,16
16,106/08/23,"22,444",30.9,30.9,30.6,30.6,19
17,106/08/24,"6,051",30.9,30.9,30.74,30.74,7
18,106/08/25,"72,466",30.75,30.96,30.75,30.96,21
19,106/08/28,"49,131",30.94,31.15,30.94,31.14,29
20,106/08/29,"12,360",31.3,31.3,31.1,31.1,13
21,106/08/30,"37,130",31.1,31.48,31.1,31.4,22
