,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 87/07/02,"572,674",39.5,40.3,39.5,40.1,198
1, 87/07/03,"1,018,851",40.1,40.7,40.1,40.1,253
2, 87/07/04,"1,361,962",40.3,41.0,40.3,41.0,347
3, 87/07/06,"2,979,000",42.3,42.3,41.2,41.2,938
4, 87/07/07,"1,048,110",41.1,41.1,40.5,40.7,272
5, 87/07/08,"701,500",40.5,41.0,40.5,40.5,213
6, 87/07/09,"1,481,450",40.7,41.7,40.5,40.6,353
7, 87/07/10,"545,682",40.7,40.7,40.3,40.5,162
8, 87/07/13,"587,000",40.5,40.6,40.3,40.3,120
9, 87/07/14,"542,570",40.3,40.8,39.6,39.8,130
10, 87/07/15,"791,325",40.0,40.2,39.8,39.8,163
11, 87/07/16,"637,005",39.8,40.0,39.4,39.4,142
12, 87/07/17,"952,580",40.4,40.5,39.7,39.7,162
13, 87/07/18,"513,160",39.7,40.5,39.7,39.8,119
14, 87/07/20,"488,000",39.8,40.2,39.8,40.1,114
15, 87/07/21,"508,340",40.1,40.2,39.6,39.6,113
16, 87/07/22,"407,940",39.6,40.0,39.6,39.9,109
17, 87/07/23,"483,780",39.9,40.3,39.8,40.0,126
18, 87/07/24,"397,420",40.0,40.2,39.7,39.7,111
19, 87/07/27,"1,451,710",39.8,40.1,39.5,40.0,158
20, 87/07/28,"578,180",40.0,40.3,39.7,39.8,175
21, 87/07/29,"969,045",39.8,40.0,39.3,39.4,109
22, 87/07/30,"822,680",39.4,39.9,39.3,39.6,101
0, 87/08/01,"613,439",39.7,40.0,39.7,40.0,221
1, 87/08/03,"642,000",40.3,40.5,39.7,39.7,178
2, 87/08/04,"317,700",39.7,40.0,39.7,39.9,112
3, 87/08/05,"660,039",39.8,40.2,39.8,40.0,160
4, 87/08/06,"415,251",40.0,40.3,40.0,40.1,174
5, 87/08/07,"1,135,561",40.1,40.5,40.1,40.1,301
6, 87/08/10,"676,572",40.1,40.2,39.8,40.1,160
7, 87/08/11,"1,262,060",40.3,40.5,40.1,40.4,369
8, 87/08/12,"967,725",40.4,40.5,40.2,40.4,303
9, 87/08/13,"947,275",41.2,41.2,40.4,40.5,281
10, 87/08/14,"473,000",40.5,40.5,40.0,40.2,109
11, 87/08/15,"282,500",40.0,40.4,40.0,40.3,118
12, 87/08/17,"326,000",40.3,40.5,40.1,40.2,88
13, 87/08/18,"761,157",40.2,40.5,40.0,40.4,237
14, 87/08/19,"1,888,865",40.9,41.5,40.6,41.0,556
15, 87/08/20,"1,910,877",41.1,42.0,41.0,41.1,567
16, 87/08/21,"1,308,821",41.3,41.5,40.4,40.4,374
17, 87/08/24,"1,459,171",40.3,40.3,39.1,39.1,332
18, 87/08/25,"1,162,936",39.0,39.3,38.3,38.5,307
19, 87/08/26,"691,127",39.4,39.4,39.0,39.0,230
