,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 94/10/25,"6,008,000",145.0,145.0,136.0,140.5,"2,635"
1, 94/10/26,"2,402,020",138.0,140.5,131.5,133.5,"1,379"
2, 94/10/27,"1,617,163",133.0,134.5,130.0,130.0,895
3, 94/10/28,"3,351,940",125.0,130.0,120.0,124.5,"1,308"
0, 94/11/01,"4,055,318",131.0,136.5,126.0,133.0,"1,474"
1, 94/11/02,"5,321,307",133.0,142.0,132.0,142.0,"2,150"
2, 94/11/03,"4,084,047",144.0,145.0,138.5,139.5,"1,634"
3, 94/11/04,"1,984,899",141.0,142.5,140.0,140.5,965
4, 94/11/07,"1,542,705",141.0,141.5,132.0,135.0,822
5, 94/11/08,"701,778",135.0,136.5,133.0,135.0,404
6, 94/11/09,"1,421,352",135.5,139.0,133.5,137.0,738
7, 94/11/10,"3,426,580",137.0,141.0,135.5,139.0,"1,000"
8, 94/11/11,"2,864,334",140.0,142.0,136.5,140.0,"1,128"
9, 94/11/14,"1,099,902",140.0,141.0,138.0,138.5,455
10, 94/11/15,"474,761",139.0,139.0,137.0,138.0,330
11, 94/11/16,"2,073,421",138.0,142.0,137.5,140.5,"1,006"
12, 94/11/17,"6,146,691",141.0,149.0,141.0,149.0,"2,241"
13, 94/11/18,"7,463,029",154.0,157.0,150.5,151.5,"2,499"
14, 94/11/21,"4,871,592",153.0,157.5,151.0,156.0,"1,888"
15, 94/11/22,"3,385,328",156.0,158.0,154.5,156.0,"1,338"
16, 94/11/23,"2,490,319",157.0,157.0,152.0,153.5,"1,120"
17, 94/11/24,"2,073,242",154.0,157.5,151.5,154.5,898
18, 94/11/25,"3,385,001",154.5,160.0,153.0,155.5,"1,402"
19, 94/11/28,"5,675,073",160.0,164.5,159.0,163.5,"2,565"
20, 94/11/29,"5,652,709",164.5,174.5,163.5,174.5,"2,452"
0, 94/12/01,"3,968,250",185.0,187.5,178.0,185.5,"1,895"
1, 94/12/02,"4,964,557",188.5,196.0,186.0,192.0,"2,095"
2, 94/12/05,"3,505,054",196.0,196.0,186.5,189.0,"2,023"
3, 94/12/06,"2,424,347",189.0,193.0,186.0,189.0,"1,396"
4, 94/12/07,"2,563,549",192.0,192.0,178.0,181.0,"1,418"
5, 94/12/08,"2,456,845",178.0,180.5,175.0,177.0,"1,444"
6, 94/12/09,"1,579,476",189.0,189.0,189.0,189.0,685
7, 94/12/12,"5,727,442",196.0,202.0,192.0,197.5,"2,981"
8, 94/12/13,"2,806,429",195.0,197.5,193.0,195.0,"1,764"
9, 94/12/14,"2,208,637",196.0,197.5,189.0,190.0,"1,439"
10, 94/12/15,"1,082,843",190.0,195.0,187.5,194.0,730
11, 94/12/16,"2,255,724",195.0,197.0,193.0,193.5,"1,427"
12, 94/12/19,"2,427,233",194.0,196.0,189.0,190.0,"1,412"
13, 94/12/20,"4,009,060",188.0,189.0,182.0,185.0,"2,435"
