,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,105/10/27,"79,716,801",20.6,24.8,20.5,24.05,"26,176"
1,105/10/28,"49,799,509",24.5,24.5,22.05,22.15,"20,184"
2,105/10/31,"20,287,411",21.8,21.8,20.65,20.85,"7,930"
0,105/11/01,"13,016,520",20.8,21.2,20.1,20.4,"5,570"
1,105/11/02,"19,289,510",20.0,20.05,19.0,19.05,"7,994"
2,105/11/03,"10,086,548",19.15,20.0,19.15,19.6,"4,585"
3,105/11/04,"4,551,205",19.6,19.6,19.2,19.35,"2,089"
4,105/11/07,"6,248,331",19.35,19.4,19.1,19.2,"2,787"
5,105/11/08,"3,767,780",19.1,19.45,19.1,19.1,"1,656"
6,105/11/09,"14,353,745",19.1,19.2,18.2,18.45,"5,339"
7,105/11/10,"5,802,598",18.7,18.95,18.5,18.6,"2,373"
8,105/11/11,"5,445,900",18.4,18.5,18.15,18.2,"2,154"
9,105/11/14,"3,097,917",18.2,18.6,18.2,18.5,"1,424"
10,105/11/15,"2,390,376",18.5,18.65,18.35,18.5,"1,085"
11,105/11/16,"4,346,156",18.65,19.2,18.6,18.95,"2,094"
12,105/11/17,"2,019,568",19.05,19.05,18.75,18.75,"1,168"
13,105/11/18,"2,071,003",18.8,18.95,18.65,18.8,"1,076"
14,105/11/21,"2,171,960",18.85,18.9,18.7,18.75,981
15,105/11/22,"2,529,675",18.8,18.8,18.7,18.75,"1,082"
16,105/11/23,"2,775,450",18.75,18.8,18.6,18.65,"1,313"
17,105/11/24,"6,059,205",19.0,19.2,18.9,19.0,"2,853"
18,105/11/25,"2,623,900",19.0,19.0,18.8,18.8,"1,428"
19,105/11/28,"2,697,280",18.8,18.85,18.65,18.75,"1,182"
20,105/11/29,"3,676,046",18.75,19.15,18.7,19.0,"1,433"
21,105/11/30,"2,546,522",19.05,19.2,19.0,19.05,"1,020"
0,105/12/01,"2,528,882",19.15,19.2,19.0,19.05,"1,380"
1,105/12/02,"1,448,564",19.05,19.05,18.85,18.9,732
2,105/12/05,"2,111,109",18.9,19.05,18.9,19.0,955
3,105/12/06,"2,875,700",19.0,19.0,18.8,18.9,"1,571"
4,105/12/07,"1,644,037",18.85,18.95,18.8,18.85,707
5,105/12/08,"2,304,843",18.9,19.0,18.85,18.9,790
6,105/12/09,"2,128,500",19.1,19.15,18.9,18.95,918
7,105/12/12,"2,557,718",18.95,19.0,18.75,18.75,953
8,105/12/13,"2,739,701",18.85,18.9,18.7,18.7,"1,168"
9,105/12/14,"1,256,560",18.7,18.8,18.65,18.7,544
10,105/12/15,"2,351,800",18.65,18.7,18.6,18.65,936
11,105/12/16,"5,472,521",18.65,18.65,18.3,18.5,"2,027"
12,105/12/19,"2,134,350",18.45,18.5,18.2,18.25,"1,019"
13,105/12/20,"1,685,955",18.25,18.4,18.2,18.25,770
14,105/12/21,"1,856,163",18.3,18.5,18.3,18.45,801
15,105/12/22,"2,620,039",18.4,18.45,18.2,18.2,899
16,105/12/23,"1,607,880",18.2,18.3,18.15,18.25,719
