,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 95/03/17,"32,145,801",34.5,34.5,32.2,33.0,"5,933"
1, 95/03/20,"24,636,568",32.8,32.8,31.0,32.0,"3,550"
2, 95/03/21,"25,453,085",31.0,31.0,27.9,28.0,"6,066"
3, 95/03/22,"17,167,718",27.0,29.4,27.0,28.3,"4,497"
4, 95/03/23,"11,094,760",28.25,28.45,27.1,27.5,"2,768"
5, 95/03/24,"11,328,373",27.4,28.4,27.2,27.8,"2,070"
6, 95/03/27,"5,671,279",28.0,28.2,27.6,27.6,"1,123"
7, 95/03/28,"9,594,131",27.6,28.65,27.2,28.25,"2,644"
8, 95/03/29,"4,585,284",28.0,28.3,27.8,27.9,"1,392"
9, 95/03/30,"9,014,824",28.1,29.4,28.1,28.8,"2,413"
0, 95/04/03,"10,033,086",30.0,30.3,29.55,30.0,"2,360"
1, 95/04/04,"14,487,389",30.55,31.55,30.55,30.75,"2,965"
2, 95/04/06,"39,346,031",31.25,32.9,31.2,32.9,"4,797"
3, 95/04/07,"24,778,769",32.9,34.15,32.2,33.9,"4,996"
4, 95/04/10,"10,223,567",33.9,34.0,33.3,33.9,"2,310"
5, 95/04/11,"8,310,960",33.9,33.9,33.0,33.7,"1,835"
6, 95/04/12,"7,841,760",33.2,33.85,33.2,33.85,"1,468"
7, 95/04/13,"16,585,852",33.75,34.5,33.5,33.9,"3,168"
8, 95/04/14,"26,043,540",34.1,36.0,34.1,35.5,"4,328"
9, 95/04/17,"26,058,457",36.0,37.1,36.0,36.0,"4,614"
10, 95/04/18,"15,170,305",37.0,37.0,35.85,36.65,"2,880"
11, 95/04/19,"45,670,056",37.9,39.2,37.9,39.0,"5,475"
12, 95/04/20,"17,254,317",38.8,38.9,37.1,38.1,"4,038"
13, 95/04/21,"16,455,187",38.2,39.3,38.2,38.3,"2,944"
14, 95/04/24,"6,634,280",38.3,38.45,37.2,37.65,"2,040"
15, 95/04/25,"7,819,790",37.6,37.95,36.85,37.2,"2,037"
16, 95/04/26,"11,793,955",37.0,38.95,37.0,38.4,"2,639"
17, 95/04/27,"12,854,646",38.3,38.3,36.4,36.8,"3,247"
