,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 90/09/19,"153,000",8.65,8.65,8.65,8.65,41
1, 90/09/20,"3,507,577",8.35,8.6,8.35,8.35,448
2, 90/09/21,"357,120",8.1,8.1,8.1,8.1,74
3, 90/09/24,"2,452,045",7.55,7.9,7.55,7.55,293
4, 90/09/25,"7,968,605",7.3,7.5,7.05,7.05,842
5, 90/09/26,"10,191,758",6.6,7.4,6.6,7.4,"1,150"
6, 90/09/27,"3,620,069",7.15,7.15,6.9,7.1,533
0, 90/10/02,"2,126,264",6.8,6.95,6.6,6.6,388
1, 90/10/03,"4,927,542",6.5,6.5,6.15,6.15,506
2, 90/10/04,"4,964,211",6.15,6.25,5.75,5.8,710
3, 90/10/05,"2,735,867",5.5,5.85,5.4,5.65,473
4, 90/10/08,"1,525,597",5.55,5.6,5.45,5.45,283
5, 90/10/09,"1,714,045",5.4,5.7,5.4,5.6,340
6, 90/10/11,"2,055,203",5.6,5.95,5.6,5.95,425
7, 90/10/12,"8,095,539",6.35,6.35,6.15,6.35,800
8, 90/10/15,"2,384,260",6.35,6.35,5.95,5.95,394
9, 90/10/16,"1,548,930",5.7,6.2,5.7,6.15,278
10, 90/10/17,"2,010,472",6.3,6.3,6.1,6.15,300
11, 90/10/18,"4,140,360",6.05,6.5,6.05,6.45,636
12, 90/10/19,"4,065,172",6.4,6.6,6.3,6.5,584
13, 90/10/22,"1,666,964",6.5,6.5,6.25,6.3,305
14, 90/10/23,"2,659,149",6.35,6.4,6.2,6.2,332
15, 90/10/24,"2,659,649",6.3,6.45,6.3,6.35,314
16, 90/10/25,"2,042,162",6.35,6.45,6.35,6.4,233
17, 90/10/26,"2,135,629",6.45,6.45,6.25,6.3,300
18, 90/10/29,"1,327,151",6.25,6.3,6.0,6.1,215
19, 90/10/30,"2,586,209",6.0,6.0,5.7,5.8,348
0, 90/11/01,"5,103,855",5.9,6.2,5.85,6.2,537
1, 90/11/02,"3,420,198",6.45,6.45,6.2,6.2,563
2, 90/11/05,"1,644,561",6.2,6.2,6.15,6.2,194
3, 90/11/06,"3,109,865",6.2,6.6,6.2,6.5,565
4, 90/11/07,"2,534,372",6.7,6.8,6.6,6.65,472
5, 90/11/08,"1,542,531",6.75,6.75,6.3,6.4,270
6, 90/11/09,"4,062,452",6.4,6.8,6.4,6.8,598
7, 90/11/12,"6,345,443",7.15,7.25,7.1,7.25,818
8, 90/11/13,"4,915,860",6.85,7.2,6.75,7.0,859
9, 90/11/14,"3,216,450",7.0,7.2,6.9,7.05,525
10, 90/11/15,"2,163,652",7.0,7.2,6.95,7.0,358
11, 90/11/16,"7,874,001",7.05,7.45,7.05,7.45,753
12, 90/11/19,"2,120,954",7.7,7.95,7.7,7.95,290
13, 90/11/20,"2,538,682",8.5,8.5,8.5,8.5,321
14, 90/11/21,"16,248,500",9.05,9.05,8.6,9.05,"1,946"
15, 90/11/22,"9,427,816",9.65,9.65,9.05,9.1,"1,621"
16, 90/11/23,"4,362,290",9.1,9.1,8.5,8.8,868
17, 90/11/26,"3,783,119",9.0,9.1,8.8,9.0,614
18, 90/11/27,"4,125,071",9.1,9.25,8.8,8.9,693
19, 90/11/28,"3,081,749",8.8,8.9,8.3,8.3,623
20, 90/11/29,"2,785,191",8.0,8.45,7.8,8.4,537
0, 90/12/03,"4,248,723",9.0,9.05,8.7,9.05,811
1, 90/12/04,"5,756,414",9.3,9.3,9.0,9.3,"1,042"
2, 90/12/05,"5,900,013",9.55,9.6,9.3,9.35,"1,125"
3, 90/12/06,"9,670,299",9.5,10.0,9.4,9.95,"1,554"
4, 90/12/07,"10,848,010",10.2,10.6,10.05,10.55,"1,568"
5, 90/12/10,"16,073,145",10.8,11.1,10.0,10.3,"1,935"
6, 90/12/11,"6,538,267",10.1,10.2,9.65,9.65,"1,196"
7, 90/12/12,"5,884,387",9.6,10.2,9.6,10.0,"1,026"
8, 90/12/13,"8,489,627",10.0,10.25,9.35,9.6,"1,492"
9, 90/12/14,"7,592,200",9.35,9.6,9.1,9.4,769
10, 90/12/17,"4,588,583",9.6,10.05,9.6,10.05,795
11, 90/12/18,"11,402,373",10.6,10.65,10.0,10.0,"1,920"
12, 90/12/19,"7,465,259",10.7,10.7,10.0,10.15,"1,228"
13, 90/12/20,"4,411,137",10.3,10.45,10.15,10.25,808
14, 90/12/21,"3,412,963",10.25,10.5,9.6,9.65,781
15, 90/12/24,"2,609,961",9.65,9.9,9.25,9.4,585
16, 90/12/25,"2,171,338",9.2,9.6,9.2,9.6,508
17, 90/12/26,"2,710,341",9.6,9.8,9.4,9.4,590
18, 90/12/27,"2,353,617",9.4,9.6,9.2,9.25,505
19, 90/12/28,"2,441,907",9.25,9.4,9.0,9.1,443
0, 91/01/02,"3,119,000",9.15,9.6,9.0,9.6,532
1, 91/01/03,"10,914,928",10.25,10.25,10.0,10.1,"1,955"
2, 91/01/04,"5,650,127",10.1,10.25,9.8,10.25,"1,093"
3, 91/01/07,"6,246,197",10.35,10.5,10.3,10.45,969
4, 91/01/08,"5,791,494",10.5,10.55,10.1,10.35,862
5, 91/01/09,"14,730,305",10.4,11.05,10.4,11.05,"1,978"
6, 91/01/10,"18,796,827",11.25,11.8,10.75,11.5,"3,306"
7, 91/01/11,"13,210,284",11.75,12.0,10.8,10.9,"2,525"
