,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 87/07/02,"12,453,894",50.5,52.0,50.0,51.5,"3,196"
1, 87/07/03,"7,792,773",51.5,51.5,48.6,48.6,"2,569"
2, 87/07/04,"12,431,744",48.1,50.0,47.5,49.8,"3,968"
3, 87/07/06,"18,197,000",49.6,52.0,48.8,51.5,"4,781"
4, 87/07/07,"11,154,202",51.5,51.5,49.5,49.6,"2,852"
5, 87/07/08,"6,703,933",50.5,51.5,50.5,51.0,"2,169"
6, 87/07/09,"17,146,114",52.5,54.0,52.0,52.5,"5,263"
7, 87/07/10,"5,226,430",51.5,52.0,50.5,51.0,"1,808"
8, 87/07/13,"6,538,942",50.0,50.5,49.5,50.0,"2,008"
9, 87/07/14,"7,266,867",51.0,51.0,49.2,49.4,"2,282"
10, 87/07/15,"10,003,915",50.0,50.5,49.0,50.5,"2,654"
11, 87/07/16,"15,334,712",51.5,52.5,51.0,52.0,"4,295"
12, 87/07/17,"19,933,979",53.5,54.0,52.5,53.5,"5,527"
13, 87/07/18,"21,659,566",53.5,56.0,53.5,54.0,"6,144"
14, 87/07/20,"22,991,000",55.0,57.5,54.0,57.5,"6,215"
15, 87/07/21,"29,248,642",58.0,59.5,55.0,56.0,"8,065"
16, 87/07/22,"15,265,528",54.5,57.0,54.0,57.0,"4,337"
17, 87/07/23,"9,024,368",56.0,57.5,56.0,56.5,"2,839"
18, 87/07/24,"21,565,942",55.0,59.0,55.0,58.5,"5,941"
19, 87/07/27,"21,243,457",59.0,61.0,58.0,60.0,"5,630"
20, 87/07/28,"39,040,049",61.0,64.0,61.0,62.0,"9,045"
21, 87/07/29,"20,141,714",61.5,62.5,60.5,61.5,"5,204"
22, 87/07/30,"13,861,869",61.5,62.0,60.5,61.0,"3,819"
0, 87/08/01,"12,355,266",57.5,58.0,56.5,58.0,"3,604"
1, 87/08/03,"5,572,000",59.0,59.0,57.0,57.0,"1,856"
2, 87/08/04,"8,398,958",57.0,59.5,56.5,58.5,"2,615"
3, 87/08/05,"6,779,863",57.5,58.5,57.0,58.0,"2,026"
4, 87/08/06,"6,894,486",58.0,58.5,56.0,56.5,"2,419"
5, 87/08/07,"8,903,980",57.0,58.0,56.0,57.0,"2,584"
6, 87/08/10,"4,609,845",57.0,57.0,54.0,54.5,"1,791"
7, 87/08/11,"5,722,168",54.0,54.5,53.0,54.0,"1,953"
8, 87/08/12,"5,153,548",52.5,53.0,52.0,53.0,"1,847"
9, 87/08/13,"6,446,306",54.0,55.0,53.5,54.0,"2,115"
10, 87/08/14,"3,532,658",53.5,54.5,52.5,53.5,"1,256"
11, 87/08/15,"1,871,376",53.5,54.0,53.0,53.5,817
12, 87/08/17,"2,859,000",53.5,53.5,51.0,52.0,"1,101"
13, 87/08/18,"7,416,706",52.0,52.5,49.5,51.0,"2,328"
14, 87/08/19,"4,461,175",52.0,53.5,51.5,53.5,"1,463"
15, 87/08/20,"4,714,452",53.0,54.0,52.5,53.0,"1,164"
16, 87/08/21,"9,854,525",53.0,54.5,53.0,53.0,"2,911"
17, 87/08/24,"9,599,004",52.0,52.5,50.0,50.0,"2,638"
18, 87/08/25,"8,477,438",50.0,50.5,49.1,50.5,"2,462"
19, 87/08/26,"7,238,660",51.5,52.0,49.9,50.0,"2,212"
20, 87/08/27,"11,208,016",49.1,51.5,49.1,51.5,"2,955"
21, 87/08/28,"13,135,814",49.2,52.5,49.2,51.0,"3,577"
22, 87/08/29,"6,872,849",51.0,52.5,51.0,51.5,"2,175"
0, 87/09/01,"15,814,716",46.0,47.0,45.7,45.7,"3,575"
1, 87/09/02,"16,688,085",47.0,48.2,46.2,47.5,"3,728"
2, 87/09/03,"11,299,303",47.1,47.1,44.2,44.2,"2,873"
3, 87/09/04,"8,089,089",43.2,44.2,42.6,43.4,"2,182"
4, 87/09/05,"17,310,230",43.4,46.0,42.8,45.1,"3,960"
5, 87/09/07,"17,223,000",45.4,47.5,45.0,47.3,"4,365"
6, 87/09/08,"19,045,579",47.5,49.6,47.5,49.0,"4,562"
7, 87/09/09,"12,488,004",49.5,49.8,47.7,48.6,"3,135"
8, 87/09/10,"6,435,332",47.5,48.8,47.3,47.3,"1,768"
9, 87/09/11,"7,022,920",46.5,47.3,45.5,46.5,"1,659"
10, 87/09/14,"5,564,108",47.0,47.8,46.5,46.9,"1,452"
11, 87/09/15,"8,341,891",47.6,48.1,47.1,47.8,"2,231"
12, 87/09/16,"6,346,605",47.8,48.4,47.2,48.4,"1,569"
13, 87/09/17,"20,871,296",49.0,51.0,48.8,49.3,"4,997"
14, 87/09/18,"6,462,363",48.5,50.0,48.5,49.2,"1,961"
15, 87/09/19,"11,459,684",50.0,51.5,49.5,50.5,"3,058"
16, 87/09/21,"7,842,000",50.5,51.0,48.6,49.5,"2,259"
17, 87/09/22,"5,669,407",49.8,50.5,49.2,49.7,"1,602"
18, 87/09/23,"9,529,916",50.5,51.0,49.6,49.7,"2,150"
19, 87/09/24,"4,113,104",50.5,51.0,50.0,50.5,"1,303"
20, 87/09/25,"4,962,743",50.0,51.0,49.5,50.5,"1,234"
21, 87/09/28,"3,529,328",50.5,50.5,49.8,50.0,970
22, 87/09/29,"4,582,966",50.5,51.0,49.5,49.9,"1,389"
0, 87/10/01,"7,425,610",48.5,49.0,46.6,46.7,"2,203"
1, 87/10/02,"8,383,640",44.2,45.0,43.5,43.5,"2,256"
2, 87/10/03,"6,333,078",43.5,45.0,43.5,44.4,"2,000"
3, 87/10/06,"4,122,000",43.5,44.5,42.1,43.4,"1,275"
4, 87/10/07,"10,001,724",43.7,46.4,43.2,46.4,"2,613"
5, 87/10/08,"11,818,892",46.4,48.8,46.4,47.9,"3,283"
6, 87/10/09,"5,267,512",48.2,48.2,46.4,46.5,"1,649"
7, 87/10/12,"8,626,004",47.8,48.8,46.0,46.0,"2,254"
8, 87/10/13,"8,640,852",47.7,48.0,46.8,47.6,"2,273"
9, 87/10/14,"5,598,617",47.8,48.0,47.2,47.6,"1,520"
10, 87/10/15,"5,813,346",48.1,48.3,47.2,47.6,"1,605"
11, 87/10/17,"9,428,319",49.0,49.4,48.5,48.8,"2,733"
12, 87/10/19,"4,011,000",49.3,49.3,48.5,48.6,"1,191"
13, 87/10/20,"3,458,384",48.5,49.0,47.5,47.5,"1,152"
14, 87/10/21,"4,665,960",47.4,49.0,47.3,49.0,"1,442"
15, 87/10/22,"5,810,031",49.6,49.6,48.6,49.0,"1,687"
16, 87/10/23,"12,858,578",49.4,51.0,48.6,51.0,"3,411"
17, 87/10/26,"10,664,073",51.5,52.0,51.0,51.5,"3,422"
18, 87/10/27,"7,182,384",52.0,52.0,50.0,51.5,"2,009"
19, 87/10/28,"9,089,556",51.5,53.0,51.0,51.5,"2,903"
20, 87/10/29,"5,813,316",52.0,52.5,51.5,52.5,"1,829"
21, 87/10/30,"7,533,411",53.0,53.0,51.5,52.0,"2,240"
0, 87/11/02,"17,150,000",54.0,55.0,53.5,55.0,"4,294"
