,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,104/12/22,"17,275,626",215.0,219.0,200.0,215.0,"12,676"
1,104/12/23,"7,774,003",224.0,239.0,222.5,235.0,"4,966"
2,104/12/24,"3,634,020",232.0,232.0,223.0,225.0,"2,662"
3,104/12/25,"1,959,797",228.0,230.0,220.0,226.5,"1,374"
4,104/12/28,"1,998,043",230.0,234.0,225.0,226.0,"1,483"
5,104/12/29,"3,230,360",225.0,225.5,214.0,219.5,"1,911"
6,104/12/30,"2,167,291",223.0,227.5,219.0,222.0,"1,357"
0,105/01/04,"3,294,422",223.0,223.5,211.0,212.0,"1,997"
1,105/01/05,"4,756,549",208.5,222.0,205.0,217.5,"2,811"
2,105/01/06,"2,432,731",217.5,220.5,210.5,215.0,"1,552"
3,105/01/07,"3,902,383",211.0,216.5,201.0,212.0,"2,184"
4,105/01/08,"1,740,696",210.5,214.0,207.5,212.0,"1,032"
5,105/01/11,"1,555,939",208.5,211.5,205.5,210.0,"1,166"
6,105/01/12,"2,483,992",212.0,215.0,198.0,200.0,"1,601"
7,105/01/13,"1,690,765",203.5,207.0,200.0,206.5,"1,153"
8,105/01/14,"1,527,405",199.5,206.0,198.0,203.0,"1,052"
9,105/01/15,"1,351,448",206.5,209.5,203.5,204.5,871
10,105/01/18,"953,700",200.0,207.5,200.0,207.0,697
11,105/01/19,"2,847,147",207.0,219.5,205.5,219.0,"1,976"
12,105/01/20,"3,024,196",217.0,226.0,216.5,217.0,"2,081"
13,105/01/21,"1,217,890",219.0,220.0,211.5,215.0,812
14,105/01/22,"1,124,870",218.0,219.5,212.5,215.0,793
15,105/01/25,"1,567,761",216.5,219.5,214.0,218.0,"1,083"
16,105/01/26,"1,076,260",216.0,219.0,215.0,218.0,648
17,105/01/27,"1,488,188",219.0,220.0,214.5,216.5,955
18,105/01/28,"2,425,405",215.5,224.0,215.0,224.0,"1,540"
19,105/01/29,"1,894,191",225.0,225.0,219.5,223.0,"1,530"
0,105/02/01,"1,541,000",231.0,233.0,227.0,227.0,"1,176"
1,105/02/02,"2,077,679",228.0,230.5,222.5,228.0,"1,249"
2,105/02/03,"1,802,597",227.0,229.0,223.0,228.0,"1,284"
3,105/02/15,"2,200,549",219.0,231.5,218.5,231.0,"1,542"
4,105/02/16,"827,230",229.0,229.0,225.5,226.0,727
5,105/02/17,"1,012,264",224.0,227.0,222.0,226.5,758
6,105/02/18,"1,556,470",226.5,231.5,224.5,226.0,"1,205"
7,105/02/19,"1,741,842",229.0,232.0,226.5,232.0,976
8,105/02/22,"2,597,150",232.5,244.5,230.0,241.5,"1,805"
9,105/02/23,"3,106,865",241.0,252.0,240.5,250.0,"2,122"
10,105/02/24,"1,128,418",247.5,250.0,243.0,245.0,970
11,105/02/25,"1,591,358",247.5,247.5,231.5,232.5,"1,324"
0,105/03/01,"3,624,146",230.0,231.5,215.0,228.0,"2,525"
1,105/03/02,"1,694,003",226.0,233.0,225.0,232.0,"1,199"
2,105/03/03,"1,170,907",233.0,235.0,231.0,234.5,925
3,105/03/04,"834,415",231.0,235.0,228.5,230.5,711
4,105/03/07,"914,525",231.0,239.0,230.5,235.0,717
5,105/03/08,"681,893",235.0,235.5,232.5,234.5,503
6,105/03/09,"675,120",234.5,239.5,234.5,238.5,532
7,105/03/10,"670,529",239.5,239.5,234.5,237.0,544
8,105/03/11,"422,096",237.5,238.5,235.5,237.0,349
9,105/03/14,"812,427",238.5,241.0,232.0,233.0,646
10,105/03/15,"1,204,259",232.0,233.0,222.5,222.5,824
11,105/03/16,"914,459",222.5,230.0,218.0,228.0,811
12,105/03/17,"837,320",228.5,229.5,225.0,228.0,594
13,105/03/18,"771,263",228.0,228.0,225.0,226.0,492
14,105/03/21,"1,272,163",225.0,235.5,225.0,232.0,"1,010"
15,105/03/22,"1,948,934",232.0,234.0,223.5,227.5,"1,313"
16,105/03/23,"875,533",230.0,234.5,228.5,233.0,762
17,105/03/24,"1,696,200",236.0,240.0,233.5,236.0,"1,260"
18,105/03/25,"1,100,280",240.0,241.5,237.0,237.5,872
19,105/03/28,"552,100",240.0,241.0,237.0,237.5,485
20,105/03/29,"531,244",237.5,238.0,230.5,234.0,480
21,105/03/30,"640,238",233.0,235.0,231.0,231.0,504
0,105/04/01,"706,844",230.0,232.0,225.0,226.0,630
1,105/04/06,"2,439,256",228.0,243.5,227.0,243.5,"1,761"
2,105/04/07,"2,736,988",243.5,252.5,238.5,246.0,"2,145"
3,105/04/08,"925,209",246.5,253.0,244.5,248.5,746
4,105/04/11,"1,128,102",250.0,254.5,248.5,251.5,905
5,105/04/12,"2,296,333",254.0,268.0,250.0,262.0,"1,719"
6,105/04/13,"1,137,162",267.0,267.5,259.5,261.0,925
7,105/04/14,"717,635",262.0,262.5,252.0,256.5,588
8,105/04/15,"894,196",254.0,264.5,254.0,264.5,755
9,105/04/18,"1,476,451",264.5,273.0,264.0,268.0,"1,152"
10,105/04/19,"1,600,114",268.0,278.0,265.0,270.0,"1,202"
11,105/04/20,"848,721",268.0,269.0,256.5,260.0,752
12,105/04/21,"631,551",259.5,264.5,257.5,263.0,483
13,105/04/22,"566,313",262.0,263.0,253.5,258.0,515
14,105/04/25,"512,261",257.0,258.5,256.0,256.5,385
15,105/04/26,"836,000",258.0,262.5,254.5,257.0,690
16,105/04/27,"338,438",256.5,258.0,253.5,256.0,317
17,105/04/28,"408,333",257.0,257.0,254.0,256.0,348
0,105/05/03,"348,129",253.5,254.5,249.5,254.0,294
1,105/05/04,"1,598,260",253.5,268.0,252.5,265.0,"1,346"
2,105/05/05,"1,670,573",263.0,278.0,263.0,275.0,"1,364"
3,105/05/06,"1,215,899",276.0,276.0,264.0,266.0,"1,064"
4,105/05/09,"1,086,728",266.5,266.5,252.0,259.0,890
5,105/05/10,"852,278",257.0,266.0,255.5,261.0,667
6,105/05/11,"1,684,480",261.0,269.0,257.0,267.0,"1,248"
7,105/05/12,"1,201,386",267.0,273.5,262.5,268.0,"1,042"
8,105/05/13,"4,278,613",272.0,277.5,258.0,264.0,"3,332"
9,105/05/16,"2,239,588",264.0,280.5,264.0,278.5,"1,969"
10,105/05/17,"1,314,878",277.5,278.0,270.5,275.0,"1,180"
11,105/05/18,"1,321,649",275.0,279.0,268.0,274.0,"1,190"
12,105/05/19,"3,027,743",274.0,286.5,274.0,282.5,"2,426"
13,105/05/20,"1,596,445",279.0,288.0,277.5,288.0,"1,407"
14,105/05/23,"2,144,207",289.0,292.5,284.0,284.0,"1,664"
15,105/05/24,"4,893,391",284.0,293.5,283.0,289.0,"1,629"
16,105/05/25,"1,205,102",290.5,294.5,286.0,286.5,"1,112"
17,105/05/26,"1,564,469",288.0,292.0,284.0,291.5,"1,355"
18,105/05/27,"1,794,806",290.0,295.0,288.0,295.0,"1,602"
19,105/05/30,"2,429,199",295.0,303.0,291.0,303.0,"1,910"
0,105/06/01,"1,599,431",299.5,299.5,284.5,286.5,"1,366"
1,105/06/02,"1,439,753",286.5,293.0,277.0,281.0,"1,198"
2,105/06/03,"745,216",282.0,283.0,279.0,282.0,602
3,105/06/04,"268,291",284.5,284.5,276.5,280.0,229
4,105/06/06,"881,560",283.0,283.0,270.0,272.0,775
5,105/06/07,"1,033,308",275.0,282.5,272.5,282.0,925
6,105/06/08,"1,093,408",285.0,289.0,277.0,289.0,932
7,105/06/13,"847,376",289.0,289.0,282.5,285.0,740
8,105/06/14,"360,078",285.0,287.5,283.0,287.5,324
9,105/06/15,"591,100",287.5,289.5,285.5,288.0,530
10,105/06/16,"730,787",293.0,293.0,284.5,289.0,675
11,105/06/17,"492,964",291.0,291.5,287.5,291.0,431
12,105/06/20,"581,500",290.0,292.0,284.5,288.5,478
13,105/06/21,"827,508",289.0,289.0,279.5,283.0,625
14,105/06/22,"509,723",282.0,285.0,276.0,285.0,421
15,105/06/23,"295,086",286.5,286.5,280.0,284.5,260
16,105/06/24,"601,847",286.0,286.0,275.5,281.0,509
17,105/06/27,"259,720",282.0,283.5,279.0,283.5,244
18,105/06/28,"759,580",284.0,292.0,280.5,288.5,683
19,105/06/29,"294,006",290.0,293.5,288.0,290.0,267
0,105/07/01,"381,686",294.0,294.0,286.5,289.0,351
1,105/07/04,"322,100",287.5,288.0,284.0,285.0,285
2,105/07/05,"204,050",285.5,286.0,283.0,285.0,192
3,105/07/06,"654,370",284.5,284.5,276.0,276.5,582
4,105/07/07,"662,418",278.0,280.0,274.0,279.0,583
5,105/07/11,"987,836",282.5,292.5,281.5,284.5,869
6,105/07/12,"1,466,978",287.0,302.0,286.5,297.0,"1,221"
7,105/07/13,"1,687,500",302.0,303.0,292.5,297.0,"1,401"
8,105/07/14,"1,677,750",291.0,300.0,290.5,298.0,"1,368"
9,105/07/15,"686,173",297.5,302.0,292.0,296.5,609
10,105/07/18,"502,350",292.5,300.0,292.5,298.5,422
11,105/07/19,"848,421",298.0,306.0,296.5,306.0,662
12,105/07/20,"1,818,169",306.5,321.5,306.0,319.5,"1,559"
13,105/07/21,"859,711",322.0,325.0,318.0,322.5,738
14,105/07/22,"1,093,390",323.0,325.0,319.0,325.0,508
15,105/07/25,"1,245,201",325.0,327.0,305.0,315.0,876
16,105/07/26,"782,734",314.5,323.0,311.5,323.0,690
17,105/07/27,"1,699,237",330.0,341.0,327.0,339.0,"1,431"
18,105/07/28,"978,204",332.5,338.0,326.0,332.0,817
