,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 89/09/08,"38,000",62.0,62.0,62.0,62.0,38
1, 89/09/11,"166,000",66.0,66.0,66.0,66.0,114
2, 89/09/13,"2,965,000",70.5,70.5,70.5,70.5,"1,357"
3, 89/09/14,"18,240,823",75.0,75.0,68.0,68.5,"8,439"
4, 89/09/15,"8,037,099",68.5,71.0,67.5,67.5,"2,431"
5, 89/09/16,"4,847,622",66.5,67.5,65.0,67.0,"1,474"
6, 89/09/18,"3,834,000",67.0,69.0,66.5,68.5,"1,255"
7, 89/09/19,"3,983,975",69.0,69.5,66.0,66.5,"1,311"
8, 89/09/20,"4,057,399",68.0,68.0,66.0,66.5,984
9, 89/09/21,"4,105,100",67.5,68.5,65.5,67.5,"1,027"
10, 89/09/22,"4,355,299",64.0,65.0,63.0,63.0,"1,266"
11, 89/09/25,"2,446,233",63.5,64.0,59.0,59.0,"1,045"
12, 89/09/26,"1,520,195",56.0,57.0,55.0,55.0,660
13, 89/09/27,"4,527,213",52.5,55.0,52.0,52.5,"1,313"
14, 89/09/28,"2,466,442",52.5,54.0,52.5,53.0,778
15, 89/09/29,"2,005,000",53.0,53.5,49.3,49.5,746
0, 89/10/02,"1,456,000",45.0,46.3,45.0,45.1,480
1, 89/10/03,"2,367,803",44.5,47.8,44.1,47.5,819
2, 89/10/04,"130,884",45.9,45.9,45.9,45.9,54
3, 89/10/05,"2,373,004",44.3,44.5,44.3,44.3,629
4, 89/10/06,"3,307,391",43.3,47.4,43.3,47.4,"1,042"
5, 89/10/07,"1,228,821",47.4,47.4,45.8,45.8,501
6, 89/10/09,"227,000",44.2,44.2,44.2,44.2,89
7, 89/10/11,"82,352",42.7,42.7,42.7,42.7,52
8, 89/10/12,"166,048",39.8,39.8,39.8,39.8,106
9, 89/10/13,"2,438,256",37.1,37.5,37.1,37.5,693
10, 89/10/16,"1,702,593",38.5,39.4,34.9,34.9,549
11, 89/10/17,"1,021,050",32.5,32.5,32.5,32.5,208
12, 89/10/18,"847,106",30.3,30.3,30.3,30.3,167
13, 89/10/19,"845,271",28.2,28.2,28.2,28.2,137
14, 89/10/20,"5,366,477",27.4,30.0,27.3,30.0,"1,525"
15, 89/10/21,"970,443",29.0,29.0,29.0,29.0,347
16, 89/10/23,"436,000",28.0,28.0,28.0,28.0,187
17, 89/10/24,"6,524,432",27.1,29.9,27.1,29.9,"1,703"
18, 89/10/25,"4,213,609",29.9,31.9,29.5,31.9,"1,425"
19, 89/10/26,"4,137,299",30.8,31.0,30.8,30.8,949
20, 89/10/27,"5,910,368",29.8,31.1,29.8,30.5,"1,283"
21, 89/10/30,"16,103",29.5,29.5,29.5,29.5,17
0, 89/11/01,"2,006,003",27.7,28.1,27.6,27.7,379
1, 89/11/02,"1,800,203",26.9,27.7,26.9,27.7,467
2, 89/11/03,"3,335,849",26.8,28.7,26.8,28.7,744
3, 89/11/04,"1,740,628",28.3,28.6,27.7,27.7,386
4, 89/11/06,"1,710,000",27.7,28.4,26.8,28.2,493
5, 89/11/07,"1,342,017",28.2,28.6,27.6,28.0,488
6, 89/11/08,"2,521,670",28.0,29.6,28.0,29.1,798
7, 89/11/09,"2,630,200",27.3,28.5,27.3,28.1,589
8, 89/11/10,"3,323,000",28.0,29.6,28.0,29.1,"1,088"
9, 89/11/13,"2,436,140",28.0,28.0,27.1,27.1,555
10, 89/11/14,"1,303,000",26.5,27.0,25.8,27.0,460
11, 89/11/15,"833,000",27.5,27.8,26.0,26.0,387
12, 89/11/16,"1,537,000",25.7,26.1,25.0,25.8,449
13, 89/11/17,"1,163,000",25.0,25.2,24.2,25.2,403
14, 89/11/18,"1,947,000",25.0,25.0,23.8,24.6,414
15, 89/11/20,"464,000",23.8,23.8,22.9,22.9,189
16, 89/11/21,"1,373,320",22.1,22.9,22.1,22.6,390
17, 89/11/22,"1,045,040",22.9,23.4,22.3,22.3,372
18, 89/11/23,"610,468",21.8,22.0,21.6,21.6,227
19, 89/11/24,"1,312,000",21.2,23.1,21.2,23.1,481
20, 89/11/27,"1,415,569",24.0,24.7,23.4,24.7,537
21, 89/11/28,"1,732,000",24.7,26.1,24.0,24.9,578
22, 89/11/29,"880,275",24.5,24.6,24.1,24.1,303
0, 89/12/01,"531,000",22.5,22.9,22.5,22.9,221
1, 89/12/02,"712,000",23.0,23.8,22.8,23.2,331
2, 89/12/04,"226,000",23.4,23.4,22.6,22.6,126
3, 89/12/05,"503,000",23.4,23.4,22.3,23.2,206
4, 89/12/06,"836,610",24.4,24.4,23.6,24.3,316
5, 89/12/07,"640,683",24.0,24.0,23.5,23.8,198
6, 89/12/08,"409,021",23.8,24.2,23.6,24.0,155
7, 89/12/11,"451,000",24.1,24.3,23.8,24.0,140
8, 89/12/12,"530,537",24.4,24.5,24.0,24.1,191
9, 89/12/13,"375,107",24.2,24.3,23.8,24.0,159
10, 89/12/14,"460,000",23.9,24.2,23.6,23.9,149
11, 89/12/15,"440,000",23.5,23.7,23.1,23.1,158
12, 89/12/16,"749,000",22.3,22.5,22.3,22.3,210
13, 89/12/18,"487,000",21.8,22.5,21.7,22.5,149
14, 89/12/19,"270,562",21.8,22.0,21.8,21.8,131
15, 89/12/20,"637,021",21.1,21.5,21.1,21.1,122
16, 89/12/21,"180,000",20.4,20.4,20.4,20.4,43
17, 89/12/22,"554,111",19.7,20.4,19.7,19.8,218
18, 89/12/26,"592,593",19.8,20.6,19.6,20.4,199
19, 89/12/27,"260,000",20.0,20.2,19.7,19.7,135
20, 89/12/28,"522,000",19.5,20.0,19.2,19.7,150
21, 89/12/29,"433,302",19.8,20.3,19.4,19.5,161
0, 90/01/02,"650,000",20.0,20.7,19.4,20.7,242
1, 90/01/03,"1,555,252",20.5,22.1,20.2,22.1,475
2, 90/01/04,"1,772,252",23.4,23.6,23.0,23.6,432
3, 90/01/05,"2,728,309",24.4,24.8,23.6,24.3,899
4, 90/01/08,"1,867,780",22.6,23.5,22.6,22.6,742
5, 90/01/09,"2,507,233",22.6,24.1,22.1,24.1,816
6, 90/01/10,"2,265,000",24.7,24.9,23.2,24.5,710
7, 90/01/11,"2,893,000",24.5,25.1,23.5,23.8,771
8, 90/01/12,"1,783,637",24.1,24.5,23.5,24.0,575
9, 90/01/15,"794,000",23.0,24.0,23.0,23.9,254
10, 90/01/16,"3,121,000",23.7,25.0,23.7,24.9,830
11, 90/01/17,"4,778,000",24.2,26.0,24.2,25.3,"1,157"
12, 90/01/18,"3,988,453",25.5,25.5,23.8,24.0,"1,128"
13, 90/01/29,"3,163,000",24.1,25.3,23.8,24.3,815
14, 90/01/30,"1,844,012",24.3,24.8,23.8,24.6,502
0, 90/02/01,"3,075,914",24.8,25.5,24.6,25.4,962
1, 90/02/02,"4,214,003",26.2,27.1,26.2,27.1,985
2, 90/02/05,"7,086,312",28.8,28.9,28.8,28.9,"1,336"
3, 90/02/06,"15,232,932",30.9,30.9,29.5,29.9,"3,586"
4, 90/02/07,"3,171,909",27.9,28.5,27.9,27.9,980
