,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 98/06/26,"8,007,373",33.0,33.0,29.9,31.5,"3,747"
1, 98/06/29,"3,952,677",32.0,32.0,30.0,30.1,"1,837"
0, 98/07/01,"2,095,500",29.0,29.9,28.5,29.5,911
1, 98/07/02,"1,158,143",29.5,30.2,29.1,29.1,577
2, 98/07/03,"1,091,263",28.8,29.0,28.55,28.65,528
3, 98/07/06,"3,249,240",29.2,30.65,29.15,30.65,"1,387"
4, 98/07/07,"3,359,404",31.45,31.5,30.3,30.35,"1,385"
5, 98/07/08,"1,289,766",30.2,30.5,30.0,30.2,640
6, 98/07/09,"1,676,221",30.0,31.6,30.0,30.75,828
7, 98/07/10,"976,000",31.0,31.05,30.45,30.6,461
8, 98/07/13,"853,000",30.6,30.95,29.6,29.65,437
9, 98/07/14,"696,000",29.7,30.1,29.65,29.9,273
10, 98/07/15,"683,002",30.3,30.4,29.9,29.95,305
11, 98/07/16,"1,545,592",30.2,31.3,30.05,30.45,607
12, 98/07/17,"858,540",30.6,30.7,30.3,30.4,353
13, 98/07/20,"1,527,084",30.6,31.15,30.45,30.8,537
14, 98/07/21,"605,269",31.2,31.2,30.45,30.55,254
15, 98/07/22,"949,353",30.85,31.0,30.45,30.7,372
16, 98/07/23,"1,148,958",30.7,31.8,30.7,31.0,510
17, 98/07/24,"712,000",31.2,31.4,30.55,30.55,329
18, 98/07/27,"487,120",30.6,31.2,30.6,30.7,199
19, 98/07/28,"1,009,000",30.8,31.25,30.7,30.8,371
20, 98/07/29,"680,000",30.9,31.0,30.5,30.5,271
21, 98/07/30,"600,113",30.5,30.5,30.05,30.2,264
0, 98/08/03,"742,000",30.6,31.1,30.4,30.8,321
1, 98/08/04,"676,272",31.0,31.1,30.2,30.2,327
2, 98/08/05,"705,000",30.55,30.6,29.6,29.85,264
3, 98/08/06,"464,951",30.0,30.25,29.1,29.5,241
4, 98/08/10,"217,000",29.3,29.8,29.3,29.7,100
5, 98/08/11,"306,158",29.9,30.2,29.55,29.7,136
6, 98/08/12,"327,000",29.7,30.25,29.7,29.9,156
