,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,102/08/05,"79,511,177",14.7,18.0,14.5,17.75,"19,186"
1,102/08/06,"83,422,580",17.8,19.8,17.8,18.85,"21,806"
2,102/08/07,"38,064,386",18.7,18.8,17.15,17.35,"11,758"
3,102/08/08,"28,249,336",17.35,17.35,16.5,16.55,"8,100"
4,102/08/09,"36,551,280",16.55,16.55,15.65,15.9,"9,958"
5,102/08/12,"22,010,815",15.9,16.8,15.9,16.35,"6,429"
6,102/08/13,"17,925,078",16.45,16.55,15.8,16.15,"4,633"
7,102/08/14,"11,758,450",16.1,16.35,16.05,16.2,"2,988"
8,102/08/15,"8,778,250",16.05,16.1,15.8,15.95,"2,559"
9,102/08/16,"18,215,962",15.8,15.9,15.35,15.4,"5,084"
10,102/08/19,"15,936,185",15.3,16.1,14.95,16.0,"4,973"
11,102/08/20,"11,873,141",15.9,16.2,15.7,15.7,"3,615"
12,102/08/22,"5,654,000",15.65,15.8,15.4,15.6,"1,814"
13,102/08/23,"4,317,410",15.75,15.95,15.6,15.6,"1,538"
14,102/08/26,"13,018,191",15.65,16.1,15.45,15.7,"3,670"
15,102/08/27,"10,803,092",15.8,15.85,15.2,15.25,"3,639"
16,102/08/28,"15,020,785",15.05,15.9,15.05,15.7,"4,404"
17,102/08/29,"10,840,288",15.8,15.8,15.5,15.55,"3,128"
0,102/09/02,"24,620,931",16.55,16.95,16.4,16.85,"6,897"
1,102/09/03,"20,298,920",16.95,16.95,16.1,16.4,"6,151"
2,102/09/04,"18,606,000",16.4,16.95,16.4,16.8,"5,134"
3,102/09/05,"34,806,191",16.95,17.7,16.95,17.5,"9,292"
4,102/09/06,"30,542,947",17.5,17.95,17.2,17.9,"7,883"
5,102/09/09,"28,330,182",17.65,18.15,17.4,17.85,"7,227"
6,102/09/10,"16,739,842",18.0,18.0,17.7,17.7,"4,481"
7,102/09/11,"19,298,775",17.45,17.85,17.35,17.6,"5,473"
8,102/09/12,"11,235,321",17.6,17.8,17.4,17.55,"3,241"
9,102/09/13,"8,092,199",17.55,17.65,17.45,17.45,"2,673"
10,102/09/14,"10,169,241",17.45,17.55,17.1,17.1,"2,960"
11,102/09/16,"9,654,170",17.1,17.3,17.1,17.15,"2,733"
12,102/09/17,"14,759,668",17.2,17.75,17.2,17.55,"4,631"
13,102/09/18,"21,002,954",17.7,18.05,17.65,17.85,"5,894"
14,102/09/23,"14,078,845",17.95,18.0,17.8,17.9,"3,861"
15,102/09/24,"10,669,864",17.95,17.95,17.7,17.75,"2,931"
16,102/09/25,"11,789,049",17.75,17.9,17.4,17.65,"3,191"
17,102/09/26,"7,931,658",17.65,17.65,17.4,17.5,"2,546"
18,102/09/27,"7,883,700",17.55,17.8,17.5,17.6,"2,436"
