,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,100/09/29,"8,468,812",47.5,47.85,45.95,45.95,"4,300"
0,100/10/03,"3,325,095",42.0,42.0,39.0,39.0,"1,790"
1,100/10/04,"2,588,906",38.0,42.0,37.95,42.0,"1,353"
2,100/10/05,"1,762,960",42.0,42.0,39.8,40.2,"1,014"
3,100/10/06,"1,213,807",41.5,41.5,39.25,39.4,781
4,100/10/07,"1,275,107",40.0,40.9,39.7,39.75,756
5,100/10/11,"1,134,005",40.45,41.2,40.15,40.9,713
6,100/10/12,"503,271",40.9,40.9,40.3,40.3,342
7,100/10/13,"1,376,800",40.5,42.7,40.5,42.2,857
8,100/10/14,"726,541",42.1,43.0,41.7,41.9,467
9,100/10/17,"1,253,211",42.5,44.5,42.45,43.7,855
10,100/10/18,"951,693",43.3,44.4,43.0,44.05,648
11,100/10/19,"695,306",44.5,44.5,43.1,43.5,505
12,100/10/20,"609,412",43.5,43.5,42.45,42.5,370
13,100/10/21,"444,797",42.3,42.85,42.15,42.6,246
14,100/10/24,"547,660",44.0,44.0,43.05,43.3,309
15,100/10/25,"391,552",43.4,43.8,42.7,42.8,262
16,100/10/26,"510,000",42.7,43.5,42.5,43.45,333
17,100/10/27,"984,342",43.4,44.9,43.0,44.25,680
18,100/10/28,"1,120,003",44.6,44.85,43.0,43.0,824
0,100/11/01,"1,884,190",44.45,46.3,43.9,45.6,"1,160"
1,100/11/02,"3,124,016",45.0,48.5,44.0,48.0,"1,997"
2,100/11/03,"1,750,831",47.95,47.95,46.65,46.95,"1,093"
3,100/11/04,"1,189,861",47.9,48.45,47.05,47.35,847
4,100/11/07,"1,972,548",48.0,50.0,47.6,49.75,"1,279"
5,100/11/08,"2,247,501",49.8,51.0,48.5,49.35,"1,221"
6,100/11/09,"1,368,500",50.1,50.2,48.35,48.5,853
7,100/11/10,"1,779,323",47.5,47.9,45.15,45.2,"1,096"
8,100/11/11,"1,097,233",45.9,46.8,45.5,46.8,718
9,100/11/14,"1,115,600",47.45,47.75,46.4,46.8,695
10,100/11/15,"439,100",46.8,47.3,46.1,46.15,291
11,100/11/16,"932,300",46.15,46.8,44.65,45.0,598
12,100/11/17,"535,735",44.6,45.8,44.2,45.6,390
13,100/11/18,"343,599",44.6,45.3,44.6,44.7,260
14,100/11/21,"966,163",44.5,44.5,42.0,42.0,608
15,100/11/22,"679,402",40.5,42.4,40.5,41.9,432
16,100/11/23,"555,202",42.0,42.5,40.5,40.7,334
17,100/11/24,"663,822",40.5,43.25,40.5,42.9,481
18,100/11/25,"699,206",43.0,43.4,41.05,41.5,450
19,100/11/28,"526,050",42.0,42.5,41.7,42.0,262
20,100/11/29,"249,252",42.7,42.7,42.0,42.2,169
0,100/12/01,"682,354",43.0,43.0,42.25,42.8,453
1,100/12/02,"557,107",42.5,42.8,41.5,41.6,501
2,100/12/05,"265,215",41.75,42.45,41.6,42.4,198
3,100/12/06,"341,000",42.4,42.4,41.2,41.25,247
4,100/12/07,"319,025",41.2,42.0,41.2,41.6,191
5,100/12/08,"290,030",41.5,42.0,40.9,41.3,197
6,100/12/09,"427,713",40.6,41.1,40.6,40.75,281
7,100/12/12,"372,000",41.2,41.85,40.5,40.55,224
8,100/12/13,"564,200",40.3,40.3,39.7,39.8,339
9,100/12/14,"312,587",39.8,40.7,39.7,40.5,239
10,100/12/15,"247,050",40.0,40.2,39.5,40.0,197
11,100/12/16,"592,100",40.0,41.35,39.9,41.35,364
12,100/12/19,"394,400",41.35,41.35,40.45,40.6,274
13,100/12/20,"276,361",41.3,41.45,40.8,41.05,204
14,100/12/21,"840,665",41.3,42.7,41.3,42.55,488
15,100/12/22,"651,704",42.5,43.3,42.0,42.0,432
16,100/12/23,"1,183,100",42.4,44.15,42.3,43.6,674
17,100/12/26,"966,430",44.0,44.8,43.6,44.4,552
18,100/12/27,"675,543",44.4,44.6,43.05,43.15,432
19,100/12/28,"1,087,975",43.2,45.05,43.2,44.2,630
20,100/12/29,"475,100",43.95,44.0,43.1,43.3,320
0,101/01/02,"612,750",43.4,43.45,41.85,42.1,419
1,101/01/03,"374,000",42.1,43.0,42.1,42.7,238
2,101/01/04,"492,200",43.05,43.5,42.5,42.7,308
3,101/01/05,"265,344",42.7,42.75,42.25,42.45,174
4,101/01/06,"621,050",42.9,43.2,42.45,42.45,415
5,101/01/09,"427,350",42.65,42.85,41.85,41.85,266
6,101/01/10,"570,976",42.5,42.5,41.9,42.0,296
7,101/01/11,"592,100",42.2,42.8,42.0,42.15,326
8,101/01/12,"792,000",42.2,42.35,41.9,42.35,384
9,101/01/13,"931,451",42.35,42.45,41.4,41.5,527
10,101/01/16,"632,600",41.6,41.9,40.5,40.8,477
11,101/01/17,"887,860",40.8,42.4,40.7,42.4,426
12,101/01/18,"663,357",42.2,42.6,42.0,42.6,319
13,101/01/30,"1,984,435",43.0,45.2,43.0,44.95,"1,049"
0,101/02/01,"2,739,721",47.5,47.65,46.0,46.5,"1,544"
1,101/02/02,"2,099,199",47.15,47.2,45.5,46.15,"1,131"
2,101/02/03,"1,884,705",46.25,46.85,46.2,46.65,"1,100"
3,101/02/04,"1,423,481",46.7,46.75,45.85,46.2,633
4,101/02/06,"1,629,300",46.2,47.25,45.7,45.8,871
5,101/02/07,"1,357,003",45.8,46.2,45.45,46.1,699
6,101/02/08,"3,427,440",46.2,47.4,46.2,47.0,"1,676"
7,101/02/09,"1,693,488",47.0,47.3,46.3,46.45,903
8,101/02/10,"1,362,485",46.85,46.85,45.9,46.4,651
9,101/02/13,"6,431,442",47.0,49.6,47.0,49.6,"2,320"
10,101/02/14,"14,672,987",51.0,53.0,50.8,53.0,"4,902"
11,101/02/15,"11,460,955",54.9,56.7,54.1,56.7,"5,383"
