,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0,104/03/25,"6,351,606",200.0,200.0,167.0,182.0,"3,922"
1,104/03/26,"2,429,394",173.0,179.0,168.0,169.0,"1,617"
2,104/03/27,"1,768,936",169.0,171.5,159.5,160.0,"1,343"
3,104/03/30,"1,183,144",163.0,166.0,160.0,162.0,935
0,104/04/01,"1,103,789",153.0,161.0,153.0,161.0,849
1,104/04/02,"1,153,250",160.5,162.5,156.0,157.5,818
2,104/04/07,"850,764",163.0,167.5,161.0,164.0,731
3,104/04/08,"568,318",164.0,166.5,162.0,163.5,505
4,104/04/09,"528,100",166.0,166.0,161.5,162.0,448
5,104/04/10,"459,165",163.0,163.5,159.0,162.0,389
6,104/04/13,"1,202,615",164.0,169.5,164.0,168.0,923
7,104/04/14,"517,470",168.0,168.5,165.5,166.0,420
8,104/04/15,"1,142,404",166.0,171.0,166.0,169.5,886
9,104/04/16,"1,791,296",171.5,178.0,171.0,175.0,"1,349"
10,104/04/17,"1,003,720",175.0,176.5,172.5,174.0,672
11,104/04/20,"1,207,315",174.0,174.0,165.5,166.0,941
12,104/04/21,"715,124",166.0,168.5,161.5,164.0,445
13,104/04/22,"571,305",166.0,171.0,164.0,169.5,446
14,104/04/23,"496,037",172.0,172.0,168.0,169.0,363
15,104/04/24,"297,300",169.0,170.0,167.0,167.0,255
16,104/04/27,"721,760",167.5,173.0,167.5,173.0,615
17,104/04/28,"377,015",172.5,172.5,168.5,168.5,330
18,104/04/29,"220,170",168.5,170.0,166.5,167.5,193
0,104/05/04,"439,663",170.0,173.0,169.0,170.5,383
1,104/05/05,"870,400",172.0,174.5,170.0,171.5,520
2,104/05/06,"517,315",170.5,170.5,168.0,168.0,420
3,104/05/07,"729,230",167.5,167.5,160.5,162.0,638
4,104/05/08,"509,100",163.0,164.0,159.0,159.5,396
5,104/05/11,"1,538,060",162.0,163.0,149.0,159.5,"1,099"
6,104/05/12,"512,240",158.0,160.0,153.5,159.5,394
7,104/05/13,"551,081",160.0,164.0,160.0,164.0,410
8,104/05/14,"526,001",165.0,169.0,164.5,165.0,423
9,104/05/15,"485,650",168.0,168.0,163.0,163.5,384
10,104/05/18,"450,546",165.0,165.0,158.5,159.5,332
11,104/05/19,"538,501",159.5,162.0,157.5,159.5,400
12,104/05/20,"211,434",159.5,161.0,159.0,160.0,174
13,104/05/21,"335,100",159.0,164.5,158.0,162.0,257
14,104/05/22,"253,100",163.0,164.5,161.5,162.0,211
15,104/05/25,"225,150",163.5,163.5,162.5,163.0,193
16,104/05/26,"236,880",163.0,164.0,160.5,162.5,180
17,104/05/27,"230,700",161.5,164.0,161.5,164.0,201
18,104/05/28,"553,317",164.5,167.5,164.5,166.0,429
0,104/06/01,"314,317",167.0,167.0,161.5,162.5,251
1,104/06/02,"182,100",161.0,163.0,161.0,161.0,160
